Kota Inflasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Indeks Harga Konsumen (2012=100) Menurut Kelompok 02 Makanan Jadi, Minuman, Rokok dan Tembakau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOTA BOGOR,112.89,114.4,114.69,115.19,115.66,115.87,116.31,116.76,117.26,117.4,117.4,117.73,112.51,113.25,113.61,113.65,113.88,114.06,114.55,114.92,115.72,115.96,115.96,116.43,112.35,112.83,113.2,114.03,114.34,114.6,115.35,115.84,115.85,115.83,115.83,116.11,114.41,118.94,118.94,120.37,121.61,121.85,121.88,122.52,122.67,122.7,122.7,122.7
KOTA SUKABUMI,118.75,119.5,119.88,120.47,121,121.43,122.41,124.01,124.08,124.53,124.81,125.51,120.12,121.15,121.6,122.26,122.78,123.32,124.91,126.76,126.76,126.76,126.76,127.02,109.32,109.14,109.25,109.51,110.66,110.86,110.93,111.02,110.86,110.81,110.77,110.84,122.33,123.1,123.53,124.19,124.32,124.62,124.9,127,127.37,129.19,130.33,132.47
KOTA BANDUNG,115.95,116.31,117.63,118.02,118.26,118.85,119.04,119.57,119.99,120.87,121.56,122.08,114.5,114.66,116.47,116.62,116.77,117.05,117.1,117.5,117.5,117.7,118.21,118.28,117.12,117.75,118.68,119.22,119.48,120.6,120.91,120.87,120.98,120.89,121.14,121.06,119.49,120.21,120.31,121.39,121.85,122.98,123.48,124.97,127,130.99,132.71,135.25
KOTA CIREBON,110.63,110.72,111.55,112.11,112.26,112.53,114.54,114.55,115.01,115.43,115.62,115.81,108.18,108.16,108.31,108.31,108.31,108.31,110.91,110.93,110.93,111.1,111.2,111.2,104.02,103.97,105.42,105.01,105.21,105.74,107.06,106.96,106.55,106.84,106.88,106.88,126.62,127.39,130.63,134.42,135.23,136.43,136.43,136.51,139.67,141.25,141.99,143.15
KOTA BEKASI,113.58,113.89,114.17,114.3,114.88,115.17,115.85,116.31,117.18,117.31,117.89,118.54,114.69,115.13,115.52,115.52,116.29,116.34,117.15,117.74,118.57,118.57,118.57,119.45,103.54,103.51,103.42,104.11,104.5,105.28,106.01,106.4,106.19,106.16,106.27,106.38,121.15,121.28,121.54,121.54,121.54,122.29,122.38,122.38,124.73,125.54,129.09,129.44
KOTA DEPOK,117.35,117.54,117.63,117.83,118.95,119.15,119.42,121.3,121.32,122.88,123.3,123.58,117.83,117.95,117.98,118,118.56,118.48,118.69,121.08,121.06,123.16,123.69,123.7,113.51,114.04,114.43,115.29,115.93,116.18,116.81,117.32,117.44,118.46,118.91,120.24,120.02,120.01,120.01,120.04,123.55,124.61,124.66,126.39,126.38,126.83,126.85,126.84
KOTA TASIKMALAYA,111.29,111.84,112,112.08,112.36,112.91,113.11,113.3,113.59,114.78,115.33,115.87,108.32,108.71,108.73,108.73,109.01,109.09,109.09,109.22,109.26,110.72,111.02,111.02,109.76,110.01,110.26,110.61,110.77,114.32,114.46,114.38,114.38,114.83,114.94,114.96,122.81,124.09,124.7,124.89,125.23,125.76,126.68,127.21,128.59,129.23,130.95,133.69
CILACAP,126.34,127.02,127.43,128.75,129.44,130.13,130.67,131.38,131.34,131.49,131.82,132.38,125.92,126.97,127.17,128.62,129.17,129.43,130.1,130.22,130.23,130.23,130.25,130.28,122.89,122.77,123.56,125.5,126.59,127.94,128.17,128.27,127.53,127.32,128.77,129.33,130.24,130.47,131.2,131.66,132.45,133.91,134.31,137.22,137.55,138.43,138.86,140.97
PURWOKERTO,116.22,116.59,116.6,117.49,118.27,118.54,118.81,119.34,119.41,119.52,119.98,120.77,116.25,116.31,116.31,117,117.7,117.7,117.7,117.95,118.11,118.06,118.23,118.4,108.23,108.36,108.41,109.65,110.74,111.89,112.14,111.96,111.36,111.36,111.78,112.26,123.15,124.82,124.82,126.11,126.85,127.31,128.54,130.59,130.98,131.71,133.21,136.45
KUDUS,129.16,129.42,130.16,131.69,132.08,132.47,133.31,134.44,135.15,135.4,135.89,136.64,128.29,127.98,128.19,130.13,130.33,130.37,131.21,132.87,133.8,133.84,134.34,134.34,119.54,121.28,121.96,122.45,123.03,124.57,125.92,126.2,125.99,126.06,126.19,126.29,141.54,142.35,145.09,146.15,146.99,147.55,147.92,147.92,148.77,149.94,150.74,154.83
KOTA SURAKARTA,110.28,110.4,110.65,111.07,111.33,111.87,111.94,112.09,112.14,112.33,112.84,113.3,108.89,108.95,108.95,108.97,108.98,108.99,108.99,109.16,109.17,109.15,109.39,109.39,106.62,106.62,107.37,108.65,109.49,110.84,110.59,110.31,110.25,110.75,110.77,111.43,123.83,124.45,125.25,126.41,127.12,129.16,130.12,130.91,131.39,132.16,134.97,137.57
KOTA SEMARANG,118.48,118.82,119.07,119.48,119.84,120.51,120.8,120.95,121.66,121.79,122.23,123.37,119.35,119.37,119.43,119.57,119.6,119.95,120.11,120.16,121.1,121.16,121.34,122.23,109.84,110.05,110.58,111.52,112.07,113.25,113.52,113.58,113.49,113.65,113.7,113.99,126.97,128.99,129.74,130.7,132.4,133.79,134.71,135.49,136.27,136.68,138.94,142.49
KOTA TEGAL,113.79,114.25,114.86,116.51,117.72,118.64,118.93,119.93,119.9,121.13,121.6,122.66,116.08,116.66,116.97,117.8,118.36,118.14,118.51,120.3,120.29,120.94,121.06,121.32,101.63,101.96,103.67,108.12,111.24,116.39,115.36,113.46,111.92,115.41,116.19,118.08,115.61,115.78,116.5,118.81,120.77,122.32,123.42,123.95,125.13,126.56,128.08,131.29
KOTA YOGYAKARTA,115.44,116.15,116.76,118.03,118.26,118.55,119.06,119.63,119.64,120.18,120.32,120.61,116.03,116.72,116.89,118.62,118.74,118.9,119.54,120.25,120.3,120.97,121.1,121.31,110.96,111.72,112.14,112.99,113.51,114.5,115.05,115.58,115.38,115.81,115.89,116.13,117.41,118.15,120.5,120.5,120.84,120.99,120.99,121.12,121.12,121.29,121.54,122.17
JEMBER,117.77,118.55,118.61,119.07,120.57,121.27,121.46,122.04,122.89,123.12,123.91,124.44,113.52,114.51,114.61,114.61,115.64,115.72,115.97,116.19,116.12,116.12,116.31,116.32,111.9,112.55,112.57,113.1,117.18,118.55,118.67,119.12,119.03,119.19,119.24,119.43,133.45,133.87,133.88,135.32,135.32,136.77,136.9,138.42,142.35,143.17,146.07,148.15
BANYUWANGI,111.39,111.82,111.84,112.01,112.62,113.39,113.42,114.57,115.03,115.21,115.27,115.49,119.28,119.28,119.28,119.28,119.28,119.28,119.28,121.29,121.29,121.29,121.29,121.29,100.22,101.36,101.5,102.5,103.3,105.63,105.85,105.41,104.97,104.76,105.18,105.45,103.82,104.62,104.62,104.62,106.19,107.43,107.43,107.93,109.67,110.35,110.35,110.9
SUMENEP,123.77,123.9,124.34,124.75,125.39,126.01,125.98,126.32,126.79,126.93,126.95,127.13,130.4,130.44,130.51,130.61,130.64,131.25,131.5,132.09,132.09,132.11,132.11,132.11,107.44,108.08,109.17,111.31,111.91,113.05,112.04,112.14,112.14,112.9,112.99,114.06,120.4,120.4,121.21,121.21,123.04,123.37,123.37,123.37,125.03,125.03,125.07,125.07
KOTA KEDIRI,120.26,120.97,121.57,121.96,122.31,122.7,122.78,123.3,123.94,123.89,124.7,125.46,122.38,123.39,124.1,124.06,124.1,124.11,124.33,124.94,126.09,126.14,126.67,126.71,113.63,113.54,113.66,114.55,115.17,116.5,116.34,116.09,115.75,115.43,115.81,116.13,123.24,124.17,125.13,126.11,126.96,127.23,127.23,128.55,129.05,129.05,131.32,134.91
KOTA MALANG,116.6,116.7,117.13,117.84,118.21,118.93,118.88,119.41,120.13,120.2,121.21,121.29,117.09,117.23,117.39,117.54,117.68,117.87,117.93,118.71,119.1,119.12,119.16,119.25,111.63,111.71,111.99,114.14,115.37,117.7,117.19,117.37,117.66,117.96,118.72,118.71,120.71,120.71,122.32,123.45,123.67,124.46,124.54,124.56,127.02,127.02,132.05,132.16
KOTA PROBOLINGGO,118.71,119.19,120.02,120.44,120.88,121.2,121.59,121.63,121.76,122.21,122.41,122.69,120.2,120.54,121.55,121.68,121.88,121.86,121.91,121.91,121.91,121.96,122.11,122.11,109.87,110.77,111.54,113.07,113.78,115.31,115.93,115.82,115.94,117.44,117.31,117.1,122.89,123.36,123.7,123.95,124.83,125.02,126.24,126.56,127.08,127.75,128.42,130.06
KOTA MADIUN,118.68,119.09,119.65,120.13,120.65,121.05,122.13,122.7,123.13,124.27,125.1,125.52,115.74,116.02,116.34,116.74,116.87,116.89,118.04,118.46,118.84,120.3,120.99,121.17,120,120.18,121.23,122.04,123.09,124.14,125.49,126.19,126.75,127.67,127.73,127.94,126.41,127.48,128.21,128.51,129.58,130.4,130.89,131.8,132.19,132.57,134.85,136.32
KOTA SURABAYA,121.33,121.83,122.66,123.38,124.5,125.76,126.28,127.36,128.23,128.49,128.72,129.73,124.13,124.56,125.49,125.91,127.27,128.42,128.98,130.35,131.39,131.58,131.76,133.16,115.36,116.1,116.61,118.2,119.12,121.02,121.3,121.9,122.75,123.05,123.29,123.43,119.45,119.81,120.82,121.26,121.69,122.23,123.04,123.64,123.76,124.36,124.77,125.61
KOTA TANGERANG,130.24,130.83,131.51,133.53,135.15,135.54,136.59,136.97,137.51,138.34,140.42,140.96,132.79,133.09,133.63,135.21,136.23,136.57,137.35,137.64,138.38,139.14,140.42,140.63,121.81,123.22,124.23,125.69,127.97,128.73,128.74,128.84,128.97,129.19,130.01,130.35,130.42,131.1,131.87,135.66,138.38,138.58,141.32,142.17,142.52,144.1,149.51,151.15
KOTA CILEGON,119.17,119.97,120.61,120.98,121.59,122.42,122.51,123.41,124.36,125.1,125.31,125.8,118.19,119.19,119.99,120.32,120.83,120.87,120.97,122.44,123.12,123.68,123.68,124.18,111.93,112.31,113.07,113.56,115.16,117.6,117.82,118.05,121.26,123.6,123.8,123.83,124.97,125.67,125.97,126.35,126.58,127.77,127.77,128.1,128.19,128.33,128.88,129.62
KOTA SERANG,131.05,132.13,132.93,133.84,134.86,135.77,135.97,137.48,137.93,138.67,138.82,139.74,132.97,133.44,133.95,134.79,135.6,135.77,135.84,137.59,137.91,138.32,138.45,138.87,128,130.03,131.96,133.66,134.5,136.92,136.42,136.45,137.1,137.91,138.12,139.31,128.89,130.63,131.23,131.64,133.33,134.81,135.92,138.08,138.68,140.15,140.31,142.26
SINGARAJA,133.14,135.15,135.46,136.19,136.44,136.64,136.63,136.58,136.73,136.93,137.49,138.29,136.39,136.69,137.43,137.43,137.64,137.64,137.64,137.56,137.56,137.56,137.56,137.71,119.09,125.23,124.35,126.35,126.62,127.43,127.38,127.37,127.49,127.55,128.22,131.64,137.87,140.58,140.86,142.34,142.71,142.86,142.88,142.88,143.48,144.37,146.37,146.41
KOTA DENPASAR,114.75,114.78,115.26,116.02,116.51,116.77,116.76,116.79,116.94,117.22,117.28,118.76,114.43,114.5,114.64,115.26,115.48,115.85,115.85,115.9,116,116.07,116.17,117.7,114.51,114.3,114.25,115.1,115.46,115.62,115.58,115.59,115.79,116.71,116.76,118.97,116.26,116.47,118.94,120.05,121.68,121.68,121.68,121.69,121.91,121.95,121.95,122.18
KOTA MATARAM,115.03,115.42,115.44,115.83,116.06,116.49,116.91,117.5,117.68,118.43,118.62,119.17,114.02,114,114.02,114.03,114.18,114.43,114.97,115.41,115.43,115.8,115.83,116.2,114.06,114.01,114.05,115.09,115.45,116.37,116.79,116.91,117.03,118.29,118.63,119,118.5,120.33,120.33,121.13,121.46,121.93,122.06,123.43,124.1,125.4,125.87,127.04
KOTA BIMA,125,126.31,126.66,126.94,127.09,127.41,127.53,127.65,127.92,129.05,129.12,129.52,131.65,133.67,133.78,133.99,134.02,134.03,134.17,134.2,134.2,135.12,135.14,135.17,112.22,112.62,113.85,114.62,114.71,115.24,115.3,115.9,115.81,118.04,118.07,118.63,120.19,120.73,121.04,121.15,121.56,122.32,122.42,122.47,123.42,124.28,124.47,125.46
MAUMERE,128.84,130.58,131.9,131.85,132.71,133.21,134.59,134.62,135.21,135.41,135.62,136.27,131.38,134.62,135.51,135.42,137.02,139.05,141.51,141.57,141.68,141.9,142.39,143.81,119.93,120.73,122,121.98,122.59,122.46,122.41,122.41,122.5,122.88,122.88,122.87,133.04,133.43,135.4,135.4,135.4,134.19,135.29,135.29,137.03,137.03,137.03,137.13
KOTA KUPANG,122.33,123.15,123.94,124.91,125.71,127.01,128,128.41,129.32,129.91,130.31,132.2,128.56,129.8,130.22,130.87,131.02,132.08,132.83,133.35,134.07,134.7,134.72,135.92,113.31,113.53,114.6,116.72,118.69,120.56,121.05,121.56,121.88,122.42,123.48,124.75,115.51,115.87,117.3,117.95,119.23,120.58,122.68,122.68,124.69,125.23,125.91,130.16
DILI,121.66,122.84,124.97,126.35,126.96,127.49,128.28,128.45,129.52,129.66,129.86,130.13,121.48,123.01,125.22,125.89,126.3,126.6,127.38,127.49,128.64,128.67,128.7,128.86,121.2,122.11,123.15,124.42,125.81,126.84,126.94,126.94,127.17,127.45,128.07,128.74,122.63,122.93,125.78,129.59,130.13,130.96,132.38,132.93,134.49,134.86,135.23,135.51
KOTA PONTIANAK,114.04,114.54,115.08,115.38,116.33,116.57,117.15,117.35,118.74,119.38,119.39,121.06,111.16,111.16,111.45,111.45,111.76,111.78,111.82,112.12,113.69,113.73,113.74,114.42,107.72,108.77,108.99,109.65,111.23,112.27,112.16,112.18,112.67,112.69,112.73,113.67,122.46,123.47,124.59,125.19,126.81,126.95,128.8,128.95,130.58,132.55,132.55,136.24
KOTA SINGKAWANG,117.34,117.93,119.17,121.09,121.95,122.93,123.18,123.92,123.91,126.26,127.01,128.16,112.84,112.95,114.01,116.34,117.33,117.39,117.65,118.45,118.46,122,122.23,122.23,113.22,115.41,116.88,118.12,118.91,119.82,120.12,120.22,120.03,120.1,122.57,122.82,132.12,132.3,133.69,135.34,135.94,139.19,139.39,140.6,140.72,142.46,142.77,147.55
SAMPIT,121.75,122.01,123.24,123.5,126.08,127.66,128.1,128.2,128.76,128.85,129.35,129.67,122.68,123.02,124.49,124.56,128.02,129.28,129.4,129.46,130.23,130.31,130.8,131.24,108.44,108.6,109.8,111.04,112.35,113.92,114.71,114.85,114.28,114.07,114.6,114.76,132.36,132.4,132.61,132.61,132.72,135.77,137.16,137.42,138.27,138.79,139.25,139.25
KOTA PALANGKA RAYA,120.64,122.24,122.44,123.03,123.85,124.93,126.05,130.91,132.23,132.34,132.95,133.48,123.98,124.87,124.89,125.12,125.8,126.72,128.34,135.6,137.19,137.4,138.31,138.44,111.99,111.99,112.11,113.68,114.84,116.14,116.43,118.03,117.95,117.46,117.07,117.4,117.01,121.98,122.8,123.72,124.72,126.11,126.37,126.37,127.92,128.15,128.58,130.5
TANJUNG,119.28,119.72,119.91,120.77,121.75,122.23,124.7,125.82,127.18,127.5,127.75,128.58,121.53,121.64,121.7,121.86,122.7,122.87,125.49,126.58,127.68,128.08,128.38,129.38,106.15,107.33,107.97,109.07,110.4,112.41,116.55,118.85,118.9,118.87,118.9,119.79,122.58,123.77,124.07,128.06,129.3,129.65,129.65,129.65,133.63,133.93,134.15,134.15
KOTA BANJARMASIN,120.84,120.86,120.89,120.93,121.02,121.7,123.36,123.8,124.29,124.88,126.28,126.78,127.57,127.57,127.59,127.65,127.68,127.76,128.03,128.09,128.39,128.73,129.81,129.98,102.9,103.01,103.14,103.13,103.53,105.1,108.13,108.19,107.88,108.42,111.95,111.78,115.63,115.63,115.63,115.63,115.63,117.47,122.41,124.44,126.36,127.81,128.25,130.47
KOTA BALIKPAPAN,131.04,132.1,132.34,132.78,132.92,134.66,137.06,137.51,137.67,138.49,138.71,141.04,137.41,137.48,137.52,137.56,137.53,139.6,142.63,142.96,143.12,143.13,143.24,146.31,111.99,114.02,114.54,115.97,116.96,119.15,120.33,121.36,121.75,121.92,121.94,122.96,125.28,129.13,129.85,130.83,130.83,130.83,132.03,132.39,132.4,136.86,137.71,138.47
KOTA SAMARINDA,127.19,127.84,129.11,129.81,130.02,130.75,131.16,131.71,131.96,132.88,133.55,133.94,134.86,135.36,136.34,136.87,136.91,137.24,137.4,138.33,138.67,139.71,140.34,140.56,115.4,116.27,118.66,119.24,119.96,121.96,122.4,122.26,122.26,122.21,122.29,122.18,120.49,121.34,121.72,123.18,123.18,123.18,124.37,124.82,125.11,127.18,128.91,130.68
KOTA TARAKAN,109.15,109.55,109.63,109.77,110.01,110.09,110.72,110.98,111.72,112.12,112.3,113.19,110.1,110.57,110.64,110.68,110.84,110.86,111.38,111.81,111.89,112.22,112.33,112.53,108.48,109.01,109.21,109.7,110.4,110.68,112.12,112.17,112.59,113.49,113.99,116.53,106.98,107.01,107.01,107.01,107.01,107.01,107.01,107.02,110.17,110.17,110.21,111.24
