90 Kota Inflasi (2018=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Indeks Harga Konsumen (2018=100) Menurut Kelompok dan Sub Kelompok 01 Makanan, Minuman dan Tembakau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOTA GUNUNGSITOLI,114.6,114.33,115.31,114.2,113.98,120.4,122.98,118.97,119.1,115.01,113.58,118.45,116.31,115.55,116.74,115.36,115.1,122.82,125.95,121.09,121.25,116.3,114.58,120.46,100.97,100.97,100.97,100.97,100.97,101.32,101.32,101.32,101.32,101.32,101.32,101.32,100,100,100,100,100,100,100,100,100,100,100,100,112.22,116.34,116.34,116.7,116.7,116.7,116.7,116.7,116.7,116.7,116.7,116.7
KOTA PADANG,110.99,110.43,112.24,113.37,115.03,119.61,122.43,118.51,119.19,117.59,116.59,118.93,109.14,108.01,109.98,111.34,113.33,118.82,122.05,116.65,117.45,115.28,114.05,116.76,119.28,118.56,119.18,119.59,119.74,119.37,121.85,122.43,122.37,122.76,122.78,123.3,-,-,-,-,-,-,-,-,-,-,-,-,118.95,122.66,123.95,123.98,124.21,125.46,125.53,129.36,129.6,130.83,130.83,131.69
KOTA BUKITTINGGI,110.64,109.82,112.68,114.47,118.52,122.04,122.29,118.48,119.99,118.3,117.78,119.66,107.35,106.29,109.87,111.97,116.87,121.32,121.47,116.2,117.88,115.66,114.73,117.06,110.6,110.6,110.38,110.76,110.68,110.84,110.84,110.98,111.1,111.43,111.43,111.72,-,-,-,-,-,-,-,-,-,-,-,-,126.83,126.92,127.4,128.16,129.56,129.68,130.55,132.48,133.65,133.85,135.16,135.4
TEMBILAHAN,111.7,108.61,110.89,111.84,114.55,117,120.04,114.65,114.81,111.97,112.72,115.63,110.57,106.83,109.59,110.7,113.96,116.93,120.47,113.57,113.34,109.9,110.09,113.61,107.18,107.25,107.39,107.95,107.99,108.03,108.32,109.25,109.15,109.29,109.53,109.55,-,-,-,-,-,-,-,-,-,-,-,-,121.22,121.22,121.22,121.22,121.22,121.22,122.01,124.23,127.13,127.13,131.88,131.88
KOTA PEKANBARU,109.52,110.17,112.83,113.74,114.47,121.17,123.87,118.46,119.28,116.09,116.09,118.58,108.59,109.12,112.41,113.06,113.82,122.2,125.45,118.36,119.28,115.11,114.82,117.96,106.84,107.2,107.41,109.67,110.68,111.53,112.12,112.87,113.12,112.89,112.77,112.51,-,-,-,-,-,-,-,-,-,-,-,-,116.23,117.74,118.08,119.78,120.21,120.41,121.07,122,122.53,123.39,125.14,125.37
KOTA DUMAI,114.47,112.97,114.83,115.49,118.86,123.52,125.09,120.68,121.52,118.07,118.32,121.24,113.17,111.2,113.6,113.66,117.75,123.61,125.35,119.35,120.39,115.48,115.59,119.28,105.39,105.43,105.47,107.11,108.65,108.89,109.29,109.46,109.44,109.16,109.19,109.59,-,-,-,-,-,-,-,-,-,-,-,-,125.24,125.35,125.35,128.51,129.21,130.14,131.42,132.62,132.85,135.12,136.18,136.51
BUNGO,114.09,112.29,114.84,116.81,119.2,124.84,128.36,121.99,121.4,116.44,116.13,117.97,112.13,109.28,112.62,114.32,117.45,124.37,128.71,120.25,119.37,112.7,112.24,114.19,112.95,113.17,113.26,113.73,113.98,115.5,115.48,115.48,115.48,115.48,115.18,115.53,-,-,-,-,-,-,-,-,-,-,-,-,122.26,124.13,124.17,127.61,127.62,129.21,130.39,130.69,131.13,131.71,131.98,133.77
KOTA JAMBI,113.27,110.19,114.02,116.08,117.1,123,127.07,121.33,119.05,117.74,115.29,117.92,111.72,107.75,112.29,114.58,115.69,122.68,127.59,120.49,117.24,115.48,112.35,114.98,105.96,106.65,106.47,107.1,106.91,107.26,107.33,107.59,111.65,112.05,112.08,112.25,-,-,-,-,-,-,-,-,-,-,-,-,127.38,128.39,129.46,130.66,131.72,133.05,133.55,133.88,134.93,135.78,136.66,140.52
KOTA PALEMBANG,109.7,109,110.82,112.99,114.63,117.57,119.53,116.15,115.59,114.07,113.89,115.48,108.6,107.76,109.87,112.33,114.11,117.49,119.42,115.45,114.75,112.81,112.39,114.18,113.8,113.69,113.42,114.37,115.73,116.09,117.73,118.2,118.64,120.73,121.31,120.63,-,-,-,-,-,-,-,-,-,-,-,-,118.11,118.39,118.76,118.76,119.12,119.32,121.75,121.86,122.08,122.43,124.17,125.21
KOTA LUBUKLINGGAU,108.44,107.54,109.3,110.89,112.94,115.45,117.05,115.05,115.21,113.29,112.51,114.1,107.28,106.13,108.1,109.88,112.17,114.98,116.71,114.36,114.4,112.14,111.06,112.88,119.02,118.83,118.76,119.51,119.97,120.51,122.45,122.48,124.26,124.45,125.45,125.8,-,-,-,-,-,-,-,-,-,-,-,-,113.86,114.92,115.56,115.92,116.57,117.39,117.65,117.86,118.36,118.43,119.53,119.59
KOTA BENGKULU,107.49,106.7,109.16,112.2,112.94,115.18,116.7,115.73,114.7,113.12,112.51,113.5,103.95,102.83,105.89,109.02,109.85,112.64,114.43,113.17,111.65,109.37,108.31,109.31,109.22,110.06,109.83,111.42,111.5,111.34,112.26,112.2,112.35,113.33,113.42,114.99,-,-,-,-,-,-,-,-,-,-,-,-,122.29,122.37,123.13,126.26,126.81,127.48,128.03,128.04,128.72,129.32,130.41,131.18
KOTA BANDAR LAMPUNG,114.95,113.32,116.31,117.89,119.2,123.2,125.27,121.66,121.11,118.19,117.82,120.03,113.68,111.59,115.32,117.05,118.58,123.4,125.43,120.8,119.37,115.67,115.02,117.69,108.49,108.49,108.34,108.79,110.73,110.95,112.44,112.58,114.14,113.76,113.84,113.9,-,-,-,-,-,-,-,-,-,-,-,-,123.84,123.84,124.4,125.65,125.65,127.01,129.5,129.5,132.53,132.54,133.39,134.14
KOTA METRO,113.22,112.46,114.91,117.42,119.13,122.53,124.34,119.94,118.69,117.28,117.08,119.87,111.45,110.2,113.28,116.46,118.27,122.33,124.62,119.05,117.03,115.19,114.22,117.55,108.05,107.72,107.93,108.01,108.03,108.81,108.81,108.81,108.61,108.86,108.9,108.9,-,-,-,-,-,-,-,-,-,-,-,-,124.22,125.87,125.87,125.87,127.65,128.58,128.58,128.58,130.97,131.18,134.82,135.89
TANJUNG PANDAN,117.68,110.83,113.05,118.64,123.99,122.94,124.54,120.33,118.76,115.64,113.55,115.8,118.66,109.86,112.4,118.9,124.21,122.91,124.76,119.58,117.4,113.62,111.09,113.81,100.13,102.52,102.52,102.66,119.06,119.38,119.38,119.38,119.46,119.54,119.54,119.54,-,-,-,-,-,-,-,-,-,-,-,-,119.61,122.06,123.14,124.94,124.94,124.94,125.55,126.16,128.17,128.17,128.17,128.17
KOTA PANGKAL PINANG,117.76,115.15,117.69,119.29,122.96,121.76,122.09,119.27,119.51,118.25,118.39,120.28,117.51,113.83,116.46,118.42,122.66,121.1,121.38,117.82,118.08,115.95,115.99,117.93,116.13,116.69,118.63,118.33,117.1,118.27,118.48,120.09,120.59,123.67,124,124.03,-,-,-,-,-,-,-,-,-,-,-,-,119.91,122.82,125.02,125.12,127.06,127.19,127.85,127.99,128.04,130.58,131.23,133.49
KOTA BATAM,116.47,114.5,115.9,118.72,120.8,123.34,123.89,121.41,121.8,120.37,119.64,123.24,115.63,113.08,114.55,117.56,119.8,122.8,122.85,119.57,119.69,117.5,116.36,120.36,103.93,103.99,104.04,104.46,106.94,107.91,108.53,109.11,109.2,109.45,111.08,111.44,98.12,98.12,98.7,98.7,98.7,98.85,98.85,98.75,99.01,99.01,99.44,99.35,132.06,132.65,134.62,137.88,138.64,139.09,143.22,144.1,146.58,149.2,149.67,152.93
KOTA TANJUNG PINANG,110.16,109.42,109.81,111.77,113.94,117.14,118.44,115.71,115.78,113.82,112.93,115.71,109.7,108.74,109.06,111.11,113.68,117.38,118.93,115.45,115.37,112.89,111.52,114.93,101.92,102,102.1,103.14,103.6,103.92,104.11,104.29,104.31,104.75,105.12,105.12,105.19,105.27,105.27,106.88,107,107.28,107.28,107.28,107.04,107.04,107.27,108.85,119.11,119.31,120.39,122.36,122.85,124.55,124.88,125.43,126.54,126.61,128.2,128.47
DKI JAKARTA,114.55,113.23,114.46,116.35,116.32,117.6,118.83,116.57,117.07,116.37,116.19,117.55,112.91,111.18,112.62,114.98,114.93,116.46,117.87,114.96,115.26,114.37,114.07,115.76,113.47,113.32,113.51,113.13,112.94,113.21,113.63,113.82,114.28,114.3,114.31,114.34,-,-,-,-,-,-,-,-,-,-,-,-,129.18,130.02,130.64,131.23,131.47,131.79,132.51,132.9,135.04,135.08,135.66,135.83
KOTA BOGOR,111.04,109.77,112.19,113.8,115.61,118.45,119.94,116.27,115.54,115.11,114.89,116.65,109.12,107.76,110.54,112.55,114.7,118.2,120.07,115.43,114.46,113.51,113.25,115.42,116.81,114.67,116.73,116.63,117.47,117.74,117.52,118.38,118.95,118.62,118.46,118.67,-,-,-,-,-,-,-,-,-,-,-,-,120.88,120.88,120.88,120.88,120.88,120.88,120.88,120.88,120.88,124.27,124.27,124.27
KOTA SUKABUMI,110.91,109.3,110.22,111.66,112.15,112.98,113.78,112.94,112.59,111.96,112.53,114.02,108.01,105.46,106.53,108.16,108.8,109.56,110.18,109.02,108.6,107.74,108.37,110.11,109.42,110.55,110.68,110.93,111.08,111.14,112.06,112.1,111.88,111.88,111.82,112.52,-,-,-,-,-,-,-,-,-,-,-,-,126.23,127.73,128.33,129.46,129.46,131.05,132.7,132.91,132.91,133.04,133.64,134.36
KOTA BANDUNG,112.97,112.25,114.34,117.18,118.15,120.35,121.9,119.76,118.83,117.82,118.3,119.18,112.43,111.37,113.86,117.23,118.46,121.2,122.97,120.03,118.74,117.13,117.42,118.45,110.04,108.73,109.57,111.41,111.07,111.23,111.37,111.87,112.16,112.06,112.32,112.41,-,-,-,-,-,-,-,-,-,-,-,-,118.34,120.16,120.68,121.09,121.38,121.84,123.03,123.8,124.16,126.24,127.99,128.51
KOTA CIREBON,110.23,109.7,111.12,112.36,113.5,114.97,115.53,114.54,113.15,111.91,112.19,113.43,108.99,108.17,109.99,111.44,112.72,114.25,114.83,113.42,111.67,109.63,109.99,111.04,113.01,113.17,113.21,113.71,114.5,115.27,115.99,116.5,116.03,116.31,116.27,118.5,-,-,-,-,-,-,-,-,-,-,-,-,115.24,115.91,115.91,116.44,117.06,118.57,118.96,119.36,119.36,121.54,121.54,123.25
KOTA BEKASI,112.36,112.38,113.83,116.61,117.99,120.37,122.39,120.16,119.8,118.29,118.15,119.9,112.24,112.13,113.92,117.27,118.88,121.67,124.12,121.37,120.76,118.87,118.61,120.62,106.13,106.78,106.63,106.89,106.95,107.61,107.69,107.71,108.63,109.03,109.26,109.6,-,-,-,-,-,-,-,-,-,-,-,-,123.84,124.45,124.45,124.53,125.24,125.65,125.65,126.03,126.47,126.49,127.2,128.09
KOTA DEPOK,112.56,112.21,114.06,117.13,118.34,120.64,122.87,120.62,120.48,118.63,118.8,119.91,112.58,111.86,114.12,118.18,119.68,122.66,124.69,121.71,120.8,118.23,118.34,119.77,106.45,106.45,107.75,107.4,108.1,108.13,108.89,108.98,109.12,109.12,109.19,109.22,-,-,-,-,-,-,-,-,-,-,-,-,116.42,117.75,117.86,118.03,118.03,118.25,122.51,122.51,126.21,126.81,127.38,127.57
KOTA TASIKMALAYA,107.77,107.89,110.02,112.47,114.54,115.64,116.96,114.94,114.34,113.89,114.51,116.16,106.24,105.09,107.77,110.78,113.11,114.25,115.62,112.94,111.76,111.1,111.55,113.49,104.39,110.34,110.58,111.04,111.6,113.59,114.33,114.65,115.06,114.77,115.1,115.24,-,-,-,-,-,-,-,-,-,-,-,-,119.43,123,123.18,123.69,125.32,125.52,126.95,127.26,129.37,130.12,131.89,132.91
CILACAP,111.26,110.28,112.99,115.6,117.32,119.56,120.46,117.75,116.96,116.3,116.7,118.39,109.06,106.89,109.12,112.06,114.18,116.65,117.38,113.57,112.43,111.35,111.52,113.45,110.14,112.58,112.15,112.83,113.51,116.31,117.77,120.03,120.23,121.75,121.95,119.56,-,-,-,-,-,-,-,-,-,-,-,-,123.14,126.62,133.34,135.15,135.34,136.13,137.6,138.15,138.67,139.13,140.81,143.29
PURWOKERTO,111.55,110.18,112.23,115.68,117.38,118.87,119.64,117.3,116.62,115.87,116.65,118.15,109.69,107.72,110.21,114.09,116.04,117.52,118.38,115.12,114.16,113.01,113.56,115.12,106.16,107.45,107.69,109.32,110.33,112.16,112.19,113.11,113.05,113.29,113.82,113.9,-,-,-,-,-,-,-,-,-,-,-,-,123.69,124.21,124.79,126.83,127.55,128.94,129.6,130.61,131.02,131.9,134.05,135.83
KUDUS,109.19,108.43,111.07,112.99,114.1,115.82,116.53,113.99,114.43,113.87,114.26,115.7,107.52,106.36,109.55,111.58,112.81,114.86,115.36,112.09,112.63,111.92,112.14,113.7,113.11,113.45,113.71,117.99,119.53,119.93,120.25,120.1,120.1,120.05,120.05,120.07,-,-,-,-,-,-,-,-,-,-,-,-,116.67,117.56,118.31,118.47,118.64,119.11,121.28,121.59,121.75,121.75,123.31,124.8
KOTA SURAKARTA,110.31,109.66,111.34,113.93,115.39,117.55,117.69,116.04,116.11,114.76,114.78,117.02,109.12,108.29,109.97,112.99,114.59,117.4,117.36,115.21,115.1,113.29,112.99,115.62,110,109.66,111.18,112.3,113.42,112.01,113.07,112.55,112.66,113,113.79,114.37,-,-,-,-,-,-,-,-,-,-,-,-,120.2,120.81,122.53,123.02,123.61,123.82,124.65,125.92,127.5,128.24,130.25,130.81
KOTA SEMARANG,113.73,112.24,113.88,116.03,117.21,120.11,122.01,119.43,119.2,117.36,117.71,119.47,113.27,111.54,113.29,115.75,116.99,120.38,122.42,119.04,118.59,116.28,116.51,118.51,112.81,111.68,112.09,112.57,113.93,114.42,115.2,115.66,115.76,116.58,116.8,116.88,-,-,-,-,-,-,-,-,-,-,-,-,118.87,119.2,121.11,121.96,122.5,123.15,124.84,126.74,128.14,128.14,129.61,130.84
KOTA TEGAL,110.43,109.8,112.29,113.51,115.47,117.64,118.9,116.06,116.4,115.78,116.41,118.46,108.93,107.82,110.79,112.21,114.5,116.79,118.2,114.46,114.31,113.39,113.51,115.77,104.75,106.45,107.66,108.32,108.74,109.13,109.86,110.17,110.31,110.97,111.51,112.28,-,-,-,-,-,-,-,-,-,-,-,-,121.81,122.79,123.17,123.52,124.39,126.64,127.39,128.1,131.37,131.88,135.46,136.94
KOTA YOGYAKARTA,113.11,111.77,113.32,114.75,116.83,118.86,120.34,118.38,117.8,117.18,117.79,119.47,112.04,110.01,111.99,113.67,116.17,118.33,120.16,117.54,116.57,115.75,116.39,118.36,110.47,111.38,111.1,112.1,113.05,114.08,114.33,115.31,115.9,116.08,116.27,116.88,-,-,-,-,-,-,-,-,-,-,-,-,122.17,123.73,123.79,123.86,124,125.87,125.94,126.18,127.3,127.5,128.16,128.75
JEMBER,110.96,110.05,112.71,115.07,116.28,118.74,120,117.46,117.58,116.63,117.5,119.33,108.64,107.35,110.51,113.21,114.69,117.69,119.05,115.7,115.61,114.35,115.4,117.65,105.82,105.84,106.45,108.11,107.79,108.53,109.43,109.81,110.4,110.88,111.28,111.62,-,-,-,-,-,-,-,-,-,-,-,-,127.19,128.06,128.71,129.31,129.52,129.52,130.3,131.39,132.53,132.81,132.81,132.81
BANYUWANGI,105.33,104.21,106.57,109.05,110.79,111.8,113.42,110.03,110.03,109.57,111.43,113.42,102.59,100.75,103.62,106.73,108.88,110.2,112.21,107.88,107.88,107.06,109.09,111.33,106.12,106.77,107.64,107.04,107.04,105.98,106.01,108.04,108.04,108.04,108.14,108.18,-,-,-,-,-,-,-,-,-,-,-,-,120.59,122.95,122.95,122.95,122.95,122.95,122.95,122.95,122.95,124.35,125.86,127.13
SUMENEP,111.23,109.68,112.29,113.97,116.7,117.87,120.52,116.18,115.68,114.65,116.38,119.37,110.43,108.46,111.59,113.57,116.82,118.11,121.03,115.6,114.98,113.67,115.19,118.83,106.76,106.76,106.76,107.45,107.51,107.52,108.17,108.17,108.17,108.17,108.25,108.67,-,-,-,-,-,-,-,-,-,-,-,-,119.76,120.29,120.84,120.94,121.62,122.68,124.64,125.41,125.43,125.81,130,130
KOTA KEDIRI,113.34,113.3,114.3,115.85,115.63,117.97,119.16,117.31,117.12,115.64,116.63,118.77,112.19,112.37,113.64,114.91,114.63,117.17,117.88,115.39,115.14,113.01,114.2,116.85,110.63,108.12,108.22,109.88,109.88,112.34,114.13,114.2,114.19,114.17,114.81,114.71,-,-,-,-,-,-,-,-,-,-,-,-,121.66,121.81,121.81,124.92,124.92,125.98,129.62,130.33,130.33,131.74,131.83,132.36
KOTA MALANG,110.83,110.28,111.84,114.67,115.97,118.13,118.89,117,115.8,114.8,114.91,117.18,109.66,108.84,110.63,113.9,115.25,117.73,118.27,115.62,113.82,112.59,112.52,115.01,106.01,107.11,107.9,109.2,109.87,111,112.95,116.41,117.29,116.81,117.07,116.97,-,-,-,-,-,-,-,-,-,-,-,-,125.44,125.83,126.11,126.21,127.61,127.83,129.5,129.85,132.22,132.82,134.49,136.82
KOTA PROBOLINGGO,109.73,108.9,110.64,113.46,114.49,116.33,117.86,114.78,114.34,113.11,114.32,116.03,110.16,108.93,111.03,114.13,115.09,117.18,119.05,115.14,114.4,112.66,114.14,116.11,106.74,106.79,107.1,110.92,113.95,114.69,114.98,115.47,115.6,115.75,115.75,115.88,-,-,-,-,-,-,-,-,-,-,-,-,108.9,110.28,110.51,110.56,110.66,111.52,111.56,111.7,112.99,114.35,114.55,115.53
KOTA MADIUN,112.73,111.49,113.82,115.45,116.84,119.35,120.78,117.5,116.9,116.23,116.85,119.1,111.39,109.67,112.49,114.42,116.17,118.8,120.32,115.95,114.85,113.76,114.22,117.07,105.89,105.9,106.08,107.24,107.53,108.08,108.65,108.67,108.93,109.06,110.1,110.15,-,-,-,-,-,-,-,-,-,-,-,-,129.18,129.88,131.17,131.17,131.18,134.95,136.67,137.43,139.42,140.8,142.16,142.51
KOTA SURABAYA,110.17,109.62,111.22,112.65,113.45,114.29,115.58,113.86,113.72,113.35,114.19,116.12,109.68,108.97,110.72,112.33,113.21,114.07,115.41,113.25,112.76,112.27,113.21,115.44,107.16,107.26,107.96,108.04,108.36,108.62,109.94,110.15,110.57,110.82,110.84,111.27,-,-,-,-,-,-,-,-,-,-,-,-,122.47,122.97,123.91,125.33,125.82,127.38,128.04,128.92,132.7,132.84,133.79,134.36
KOTA TANGERANG,110.97,110.87,114.19,115.35,115.09,117.65,117.42,116.65,115.62,114.57,113.92,115.13,110.57,110.33,114.65,115.72,115.33,118.61,118.07,116.71,115.4,114.11,113.26,114.8,108.39,108.72,107.83,109.37,109.89,109.54,111.22,111.5,111.5,111.28,111.51,111.45,-,-,-,-,-,-,-,-,-,-,-,-,116.9,117.44,117.44,118.91,118.91,118.91,118.98,121.79,121.79,121.79,121.79,121.79
KOTA CILEGON,113.46,111.43,114.33,116.68,117.3,120.06,121.14,119.01,118.29,116.98,116.39,118.38,111.78,109.05,112.65,115.72,116.54,119.6,120.92,117.86,116.9,115.19,114.26,116.31,102.58,102.58,102.73,102.87,102.94,102.22,102.96,103.02,103.02,103.01,103.01,103.55,-,-,-,-,-,-,-,-,-,-,-,-,129.06,129.38,130.39,130.39,130.39,133.83,133.83,135.11,135.16,135.16,135.92,138.49
KOTA SERANG,113.31,112.88,114.57,115.65,117.55,119.89,121.31,119.2,118.59,117.49,118.04,119.31,111.61,110.86,113.05,114.32,116.51,119.73,121.43,118.51,117.36,115.75,116.14,117.7,115.38,115.4,114.13,114.66,115.59,114.31,114.73,115.49,115.66,115.88,115.84,116.01,-,-,-,-,-,-,-,-,-,-,-,-,120.99,121.93,123.23,123.73,124.79,125.17,125.87,125.87,127.65,128.33,130.22,130.77
SINGARAJA,112.6,110.14,114.15,116.36,117.33,122.84,124.8,119.45,116.94,115.28,115.25,116.91,111.05,107.73,112.54,114.6,115.88,122.35,124.89,117.67,114.38,112.45,112.07,114.19,115.71,116.55,116.43,116.66,116.4,118.13,118.23,120.26,120.38,117.82,118.2,118.54,117.63,117.63,116.9,116.9,117.26,117.26,117.26,117.42,118.08,119.92,119.92,119.92,118.69,118.84,120.94,124.95,124.95,127.65,127.65,127.97,127.97,127.97,129.53,129.53
KOTA DENPASAR,108.49,107.12,109.18,111.38,112.06,114.51,116.99,115.03,113.11,111.79,112.11,113.63,107.7,105.98,108.57,111.04,111.8,114.68,117.79,115.24,112.46,110.76,110.99,112.8,107.13,106.5,105.96,106.62,106.6,107.48,107.72,107.78,106.87,106.98,107,107.33,109.33,109.33,117.03,117.3,116.99,116.99,116.92,116.92,118.37,118.37,119.32,120.66,118.41,119.18,120.1,122.16,123.13,123.99,124.07,124.5,129.27,129.28,131.06,131.67
KOTA MATARAM,111.49,110.6,112.87,114.91,115.18,117.14,119.37,117.25,117.19,116.78,116.58,117.48,110.66,109.42,112.07,114.34,114.55,116.87,119.46,116.57,116.29,115.53,114.99,115.96,107.08,106.78,106.8,107.96,108.75,109.08,110.06,110.5,110.5,110.86,111.13,111.79,-,-,-,-,-,-,-,-,-,-,-,-,123.07,124.63,125.84,126.72,126.97,127.35,127.64,129.77,131.63,133.53,135.89,136.38
KOTA BIMA,109.68,108.51,109.06,110.62,110.97,113.26,115.07,111.78,111.96,111.96,112.07,113.04,108.37,106.81,107.34,109.22,109.49,112.07,114.09,109.63,109.29,108.88,108.86,109.96,104.34,104.41,104.62,105.2,105.2,106.26,107.21,106.92,107.54,109.06,109.45,109.46,-,-,-,-,-,-,-,-,-,-,-,-,121.36,121.54,122.47,122.89,123.94,125.45,126.67,128.06,130.96,132.29,132.93,133.89
WAINGAPU,114.48,116.06,116.12,115.56,115,114.76,115.92,111.57,110.27,109.33,107.62,109.88,116.23,118.09,118.17,117.24,116.59,116.3,117.65,112.37,110.81,109.59,107.38,109.2,97.75,97.75,97.75,98.39,98.39,98.42,97.86,99.8,100.3,101.91,103.56,104.66,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,109.21,109.21,109.21,111.1,111.1,111.1,111.61,111.61,111.61,111.61,112.31,119.14
MAUMERE,113.34,111.7,112.39,112.22,113.21,115.35,118.78,116.04,114.53,113.17,114.06,116.67,113.19,111.02,111.78,111.51,112.7,115.02,118.92,115.1,113.09,111.23,112.03,114.52,104.86,106.04,106.04,106.34,106.34,106.76,108.17,108.77,109.39,109.55,110.42,112.74,100.52,100.85,100.85,100.85,101.31,101.14,101.14,101.14,101.14,115.78,115.78,115.78,123.9,124.57,125.23,125.51,125.51,127.84,128.65,133.16,134.39,135.63,137.46,141.68
KOTA KUPANG,110.8,113.1,111.89,113.75,113.86,113.56,115.15,113.11,113.5,113.89,113.62,117.29,109.82,112.59,111.08,112.97,112.77,112.33,113.97,111.25,111.53,111.94,111.67,116.02,102.88,103.03,102.8,103.45,103.99,104.63,106.75,107.3,107.33,107.09,106.38,106.9,102.71,102.78,102.78,104.18,105.75,106.35,105.69,105.69,105.69,105.43,104.84,106.41,123.08,123.64,123.84,126.29,128.15,128.15,129.21,130.08,131.48,132.24,132.24,133.3
