Kota Inflasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Indeks Harga Konsumen (2012=100) Menurut Kelompok 02 Makanan Jadi, Minuman, Rokok dan Tembakau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOTA BANDAR LAMPUNG,124.46,124.57,125.09,125.08,125.73,126.22,126.45,127.76,128.21,128.22,128.47,128.67,125.04,125.04,125.04,125.04,125.07,125.38,125.69,128.05,128.4,128.41,128.53,128.8,112.86,113.5,113.92,113.84,116.58,118.28,118.59,117.94,118.33,118.24,118.74,119.01,131.73,131.73,133.58,133.58,134.18,134.18,134.18,134.41,135.13,135.23,135.59,135.59
KOTA METRO,123.1,124.53,125.03,125.08,125.66,126.65,127.13,127.16,126.9,127.05,127.22,127.23,125.96,127.54,127.54,127.54,127.58,127.7,127.72,127.93,127.93,128.1,128.1,128.1,116.69,119.82,121.86,122.16,125.44,131.08,133.18,131.86,130.29,130.21,129.86,129.21,121.49,121.67,122.25,122.25,122.31,122.31,122.7,123.15,123.16,123.4,124.17,124.58
TANJUNG PANDAN,128.45,128.95,129.01,129.6,131.17,132.99,135.87,136.07,136.35,136.44,136.66,136.61,131.67,131.67,131.67,131.83,131.83,133.71,138.3,138.56,138.94,138.94,138.94,138.94,116.97,117.15,116.86,118.02,123.54,122.93,122.93,122.5,122.22,122.57,122.39,121.89,127.53,129.72,130.18,131.61,134.82,138.21,138.28,138.77,139.18,139.32,140.49,140.6
KOTA PANGKAL PINANG,129.53,130.55,130.69,130.85,130.99,132.04,132.14,132.78,134.6,134.51,134.59,135.69,127.81,127.83,127.81,127.8,127.81,128.34,128.34,129.11,129.75,129.75,129.87,130.73,121.32,122.28,122.98,122.93,123.66,127.65,128.21,129.03,129.79,129.07,126.96,128.67,138.59,141.81,141.93,142.61,142.61,142.86,142.86,143.11,148.15,148.29,149.73,150.94
KOTA BATAM,121.72,122.76,122.87,123.25,123.94,124.57,124.63,124.92,125.21,125.47,125.51,126.68,117.13,118.67,118.67,118.67,118.76,118.76,118.76,118.76,118.76,118.76,118.89,119.53,111.6,111.85,111.94,112.06,113.23,115.26,115.57,115.87,115.37,115.39,114.92,114.77,145.14,145.5,145.94,147.74,149.66,150.82,150.82,151.94,153.88,155.12,155.41,159.46
KOTA TANJUNG PINANG,129.29,130.51,130.62,130.96,131.71,132.17,133.69,133.81,134.37,134.95,135.23,135.85,129.64,131.01,131.06,131.48,131.78,131.9,134.05,134.15,134.15,134.35,134.37,134.84,123.27,123.56,123.69,124.08,125.5,126.68,127.07,127.42,127.69,127.56,128.26,128.03,133.6,135.23,135.49,135.55,137.06,137.91,138.51,138.53,141.04,143.4,144.16,146
DKI JAKARTA,133.78,134.28,134.54,134.99,135.26,135.56,136.53,137.56,137.72,137.9,138.04,138.78,140.26,140.7,140.94,141.21,141.34,141.68,142.92,143.75,143.8,143.94,144,144.87,119.38,119.69,120.18,120.62,121.47,121.89,122.62,123.9,123.86,123.69,123.58,123.76,129.49,130.49,130.49,131.6,131.6,131.6,131.95,133.34,134.13,134.93,135.61,136.63
KOTA BOGOR,118.28,118.29,119.36,120,120.09,120.43,120.96,121.53,121.6,122.19,122.41,122.78,116.65,116.66,117.36,117.94,118.08,118.28,118.38,118.39,118.4,119.01,119.02,119.55,116.2,116.19,116.44,117.93,117.95,118.44,118.76,118.92,119.26,120.46,120.97,121.3,124.55,124.55,127.39,127.39,127.39,128.02,129.88,132.32,132.32,132.32,132.79,132.79
KOTA SUKABUMI,126.58,126.93,126.91,127.62,129,129.73,130.31,130.64,131.5,132.17,132.61,133.9,127.1,127.56,127.54,127.74,128.66,128.71,129.18,129.3,130.37,131.11,131.44,131.44,113.39,113.65,113.45,113.61,114.85,118.63,119.95,119.83,119.31,118.86,118.44,118.48,134.73,134.88,135.01,137.26,139.74,139.83,140.19,141.26,142.65,143.95,145.25,150.29
KOTA BANDUNG,122.4,123.23,123.88,123.97,124.37,124.69,125.17,125.55,126.34,126.68,127.25,128.43,118.69,119.9,119.97,120.02,120.04,120.04,120.57,121.17,121.11,121.17,121.99,122.75,121.2,121.19,122.28,122.08,122.71,123.81,124.44,124.49,126.98,127.04,126.56,126.85,135.43,135.81,137.95,138.45,139.85,140.43,140.61,140.63,142.51,144.01,144.75,148.14
KOTA CIREBON,116.23,116.72,117.06,117.18,117.29,117.58,117.69,117.73,118.07,118.33,118.3,118.34,111.48,111.48,111.46,111.51,111.47,111.54,111.49,111.49,111.49,111.49,111.47,111.46,107.35,107.18,107.11,107.75,108,109.19,110.38,110.65,110.67,110.65,110.54,110.57,144.19,147.33,149.61,149.61,150.23,150.74,150.74,150.74,152.82,154.41,154.41,154.67
KOTA BEKASI,118.77,119.73,119.95,120.08,120.75,121.11,121.21,121.23,121.77,121.89,122.26,122.96,119.75,119.9,120.08,120.08,120.27,120.54,120.54,120.52,120.84,120.84,120.88,121.71,106.56,106.81,106.9,107.29,108.42,109.01,109.31,108.67,109.25,109.17,110.01,110.23,129.44,134.57,135.15,135.46,137.52,137.99,138.27,139.27,140.6,141.52,142.67,143.36
KOTA DEPOK,124.4,124.99,125.25,125.99,126.82,127.69,128.08,129.19,130.09,130.27,130.3,130.22,124.29,124.69,124.6,125.03,125.41,126.81,127.2,128.73,129.12,129.4,129.65,129.7,120.86,121.35,121.45,122.49,125.43,125.51,126.26,127.15,127.65,127.3,126.72,126.19,128.63,129.97,131.56,132.95,132.95,132.95,132.95,132.96,135.91,136.36,136.36,136.36
KOTA TASIKMALAYA,116.72,117.07,117.68,117.83,119.09,119.5,120.12,120.33,120.48,120.46,120.62,120.79,111.46,111.52,112.1,112.13,113.2,113.5,113.93,113.93,113.94,113.94,113.94,114.09,115.1,115.21,116.06,116.15,118.54,119.2,119.95,119.49,119.28,119.14,119.19,119.12,136.48,137.94,138.52,139.13,140.44,141.11,142.33,143.66,144.53,144.53,145.28,145.66
CILACAP,133.31,134.19,134.38,134.61,135.02,136.18,136.64,136.95,137.04,137.44,137.95,138.2,130.54,131.45,131.46,131.52,131.55,132.02,132.13,132.43,132.66,132.67,132.79,133.15,130.64,131.15,130.99,131.83,133.2,136.84,139.23,138.24,136.28,135.19,134.61,134.37,143.57,144.63,145.65,145.92,146.7,147.98,147.98,149.35,150.58,153.3,155.81,156.12
PURWOKERTO,121.81,122.45,122.82,122.95,123.64,124.32,125.1,125.16,125.11,125.45,125.92,126.01,118.46,118.81,119.29,119.46,119.46,119.54,120.49,120.5,120.57,120.57,120.69,120.69,112.98,113.07,113.13,113.28,115.6,118.15,118.39,117.16,115.75,115.56,115.6,115.59,141.07,143.23,143.45,143.45,145.06,146.15,146.83,148.22,148.92,150.92,152.94,153.44
KUDUS,137.3,138.81,139.08,139.28,139.7,140.12,140.81,140.92,141.35,141.45,141.9,142.12,135.21,137.03,137.46,137.72,137.76,137.8,138.89,139.31,139.31,139.38,139.45,139.48,126.76,127.06,127.02,127.25,129.24,130.33,130.3,129.33,130.17,130.38,130.26,131.33,154.88,156.43,156.43,156.43,156.67,157.77,157.77,157.77,159.35,159.43,161.84,161.85
KOTA SURAKARTA,113.92,114.23,114.44,114.58,115.51,116.03,116.18,116.08,116.14,116.1,116.19,116.27,109.38,109.42,109.43,109.44,109.55,109.55,109.6,109.6,109.6,109.6,109.82,109.81,113.2,114.05,114.25,114.85,118.7,120.75,121.18,119.33,118.98,118.11,117.69,117.91,139.7,140.67,141.89,142.09,142.63,143.44,143.69,145.92,146.97,148.06,148.36,148.66
KOTA SEMARANG,124.09,124.5,124.92,125.25,126.04,126.43,126.62,126.47,126.56,127.07,127.12,127.38,122.43,122.58,122.79,123.05,123.45,123.61,123.69,123.69,123.82,124.53,124.53,124.56,115.89,116.44,116.32,116.64,118.87,120.15,120.28,119.45,119.05,119.18,118.66,118.61,143.98,145.4,147.62,148.33,148.84,149.07,149.83,149.95,150.62,150.75,151.86,153.68
KOTA TEGAL,123.67,123.88,124.43,124.86,126.35,127.84,130.09,129.41,129.61,129.68,129.76,129.85,121.77,121.81,122.15,122.32,122.4,123.77,126.71,126.63,126.82,126.82,126.87,126.87,120.32,120,120.44,122.13,130.07,133.86,135.4,130.91,129.68,129.43,128.78,128.67,133.3,134.59,135.97,136.32,137.5,137.53,137.87,138.19,139.61,140.23,141.02,141.58
KOTA YOGYAKARTA,121.08,121.38,121.6,121.78,122.2,122.85,123.1,123.52,123.58,124.23,124.6,125.24,121.53,121.64,121.84,121.96,122.13,122.37,122.46,122.83,122.88,123.52,124.06,124.69,116.72,117.68,118.13,118.7,120.58,122.24,123.41,123.37,122.66,123.68,123.1,123.21,123.41,123.83,123.89,123.94,123.94,125.15,125.15,126.14,126.92,127.31,127.9,129.12
JEMBER,124.69,125.33,126.95,127.39,128.51,129.34,129.35,129.7,129.97,130.77,131.53,132.03,116.55,117.02,116.94,116.91,117.76,118.31,118.31,118.31,118.46,118.42,118.6,119.17,119.87,121.5,122.76,123.2,125.7,127.76,127.81,129.3,129.34,130.04,129.89,130.63,148.27,148.31,154.16,155.68,156.04,156.28,156.28,156.28,157.05,159.91,162.91,163.03
BANYUWANGI,116.56,117.68,118.5,118.78,119.68,120.67,121.66,122.17,122.22,122.86,124.29,124.32,121.29,121.29,121.29,121.29,121.29,121.46,121.46,121.95,122.19,122.25,122.35,122.35,106.04,106.94,106.86,107.45,110.51,113.61,114.68,114.4,113.94,114.66,114.51,114.67,114.06,117.2,119.93,120.52,121.81,123.07,125.71,126.68,126.68,128.26,132.81,132.81
SUMENEP,128.42,129.27,129.75,130.24,130.98,131.53,132.16,132.45,132.15,132.08,131.98,132.15,132.11,133.63,134.3,134.84,134.84,135.18,135.8,137.26,137.31,137.31,137.33,137.56,115.09,115.17,115.74,116.85,121.28,123.08,123.22,119.58,117.64,117.18,116.55,116.81,129.05,129.05,129.08,129.12,129.12,129.36,130.28,130.6,130.6,130.6,130.6,130.6
KOTA KEDIRI,125.95,126.09,126.45,127.33,128.3,128.83,129.47,129.12,129.29,129.39,129.71,130.2,126.88,127,127.24,128.02,128.13,128.76,129.47,129.49,129.73,129.94,130.58,130.7,116.82,116.65,116.95,117.62,120.25,120.85,121.45,119.98,119.66,119.27,118.48,118.87,136.06,136.74,137.55,139.03,140.24,140.38,140.85,140.96,141.62,142.08,143.04,144.75
KOTA MALANG,122.37,122.54,122.8,123.55,124.11,125.34,125.75,125.77,125.93,126.11,126.19,126.28,119.39,119.48,119.55,120.06,120.19,120.97,121.43,121.58,121.75,121.79,121.83,121.88,119.39,119.71,120.74,122.05,124.42,126.95,127.25,126.26,125.87,125.34,125.13,125.38,137.35,137.58,137.68,138.63,138.63,140.02,140.4,141.14,141.94,143.48,144.09,144.09
KOTA PROBOLINGGO,122.94,123.71,124.42,124.54,125.17,126.04,126.12,125.78,125.59,125.99,126.29,126.56,122.1,122.26,122.56,122.55,122.58,122.61,122.65,122.66,122.66,122.66,122.74,122.87,117.67,119.04,119.69,119.84,122.21,125.83,126.09,123.99,121.61,122.91,122.28,122.63,130.81,132.89,134.92,135.44,136.2,136.94,136.99,137.32,138.71,139.43,141.37,141.98
KOTA MADIUN,125.87,126.29,126.55,126.94,127.56,128.03,128.36,129.43,129.97,130.24,130.68,130.95,121.27,121.65,121.8,122.23,122.02,121.94,122.34,123.07,123.83,123.94,124.09,124.17,128.43,128.58,129.04,129.36,131.28,132.98,133.39,134.54,134.39,134.36,134.42,134.55,137.28,138.15,138.5,138.9,140.48,141.14,141.18,143.22,143.94,145.08,146.93,147.98
KOTA SURABAYA,130.78,131.37,131.75,132.52,133.34,135.05,136.83,136.98,137.95,138.12,138.49,139.79,134.09,134.32,134.74,135.73,136.17,137.52,138.68,138.88,139.98,140.2,140.5,141.86,123.85,124.38,124.61,125.06,127.12,130.19,134.35,134.39,134.91,135.05,134.92,136.16,128.39,130.66,131.22,131.56,131.82,132.66,132.86,133.01,134.23,134.23,135.83,136.95
KOTA TANGERANG,141.41,142.88,143.14,143.46,144.48,144.48,144.9,144.97,145.01,145.07,145.08,146.48,141.06,141.63,141.8,141.88,141.84,141.84,142.22,142.44,142.44,142.38,142.5,143.62,130.94,131.46,131.51,132.9,133.41,133.4,133.59,133.24,133.23,133.4,133.01,133.81,151.56,156.34,157.08,157.15,161.6,161.6,162.32,162.32,162.55,162.83,162.9,165.57
KOTA CILEGON,126.15,127.32,128.18,128.31,128.54,130.57,131.22,131.67,132.21,132.86,132.93,135.19,124.17,126.17,127.24,127.27,127.29,129.58,129.98,129.95,129.94,130.69,130.77,135.28,124.2,124.75,124.89,125.1,125.72,128.16,130.46,131.95,131.78,131.26,131.2,130.88,130.58,130.72,131.63,131.88,132.25,133.62,133.72,134.38,136.24,137.39,137.52,137.52
KOTA SERANG,140.96,141.32,141.8,142.55,145.21,145.52,147.92,148.46,149.61,151,151.47,151.99,138.94,139.03,139.11,140.01,143.43,143.2,145.81,146.09,147.37,148.78,148.99,149.8,141.32,141.91,142.6,142.22,144.97,146.98,150.03,150.27,150.65,152.5,153.04,152.98,145.64,146.46,147.77,149.08,149.81,150.01,151.38,152.8,154.24,155.23,156.27,156.58
SINGARAJA,139.02,139.04,139.2,139.83,141.93,142.34,142.96,144.24,143.76,143.61,143.89,143.93,137.88,137.88,138.08,138.08,139.11,139.11,139.9,141.86,141.86,141.86,141.86,141.86,133.07,133.17,133.17,134.63,136.96,138.96,139.73,139.47,137.17,136.39,135.32,135.2,147.98,147.98,148.18,149.73,154.58,154.58,154.58,155.48,155.48,155.52,157.87,158.18
KOTA DENPASAR,119.08,119.77,120.25,121.26,122.87,123.28,123.45,123.83,124.91,126.59,127.46,127.9,117.99,118.24,118.28,119.11,119.13,119.31,119.33,119.43,119.69,120.46,121.26,121.56,119.53,120.04,121.58,123.69,124.84,125.92,126.54,126.79,126.9,128.12,129.18,129.15,122.19,124.72,125.11,125.11,132.95,133.18,133.18,134.76,140.15,145.69,146.53,148.18
KOTA MATARAM,119.3,119.42,119.44,119.76,120.23,121.61,121.77,121.85,121.95,122.99,123.38,124.27,116.22,116.27,116.28,116.39,116.75,118.48,118.49,118.53,118.53,119.75,120.02,121.21,119.25,119.53,119.6,119.97,121.19,123,123.5,122.89,122.82,122.87,123.87,124.75,127.34,127.5,127.51,128.32,128.45,128.51,128.77,129.55,130.05,131.52,131.67,131.8
KOTA BIMA,130.16,130.84,131.9,132.56,133,134.11,134.51,135.47,137,137.49,137.71,137.92,136,136.01,137.13,137.99,138.31,138.67,138.83,139.89,140.03,140,140.05,140.29,119.28,119.46,120.32,120.93,122.13,124.12,125.71,126.89,126.27,126.12,126.56,126.65,125.72,127.89,128.98,129.29,129.52,131.51,131.67,132.31,137.53,139.3,139.69,139.91
MAUMERE,139.13,140.16,141.41,141.75,142.64,143.28,143.86,143.86,144.19,145.35,145.64,146,144.76,145.18,146.6,146.95,146.99,147.4,147.83,147.83,148.66,148.7,149.06,149.07,124.36,124.67,126.79,127.48,128.93,130.93,132.02,131.65,131.04,129.78,128.37,128.19,144.01,146.59,146.81,146.81,148.45,148.22,148.58,148.9,149.33,154.31,156,157.36
KOTA KUPANG,134.06,135.81,136.33,136.92,139.01,140.46,142.47,142.4,143.15,143.4,144.16,144.23,138.7,139.67,140.08,140.06,140.95,141.19,142.33,142.64,143.32,143.68,143.73,143.71,125.61,126.03,127.03,125.35,129.64,132.09,136.57,135.31,134.87,134.42,135.66,134.97,130.72,135.78,136.08,140.44,143.41,146.92,148.66,148.82,150.94,151.6,153.68,154.74
DILI,131.55,131.64,132.42,132.85,134.39,135.72,136.4,137,137.99,138.01,138.05,138.1,130.78,130.78,131.65,131.66,132.04,133.43,133.85,135.17,135.56,135.55,135.58,135.65,129.46,129.64,129.54,130.76,135.4,137.27,138.95,137.59,137.92,137.79,137.47,137.53,135.91,136.25,137.51,138.6,141.13,141.77,142.4,142.4,145.94,146.19,146.58,146.58
KOTA PONTIANAK,121.41,121.55,121.37,122.33,122.86,123.48,124.11,124.14,124.24,124.42,125.78,126.29,114.42,114.49,114.49,115.45,115.45,115.68,115.68,115.93,116.27,116.8,119.07,119.07,114.46,115.06,114.07,114.04,116.91,118.98,121.8,120.37,119.97,119.2,118.52,118.35,136.91,136.91,136.91,138.46,138.46,138.87,139.24,139.77,139.77,139.93,141.03,142.76
KOTA SINGKAWANG,128.83,128.86,129.04,129.14,129.69,130.01,130.31,130.72,130.74,131.46,132.3,132.42,122.98,122.99,123.07,123.21,123.21,123.21,123.61,124.97,125.42,126.96,127.12,127.12,123.06,123.21,123.82,123.9,126.34,127.76,128.13,126.65,124.81,123.63,124.08,124.08,148.42,148.42,148.42,148.42,148.42,148.42,148.42,148.42,149.23,149.89,152.7,153.23
SAMPIT,130.35,130.83,131.17,131.72,132.61,133.27,133.41,133.5,133.45,133.55,133.84,134.76,132.02,132.02,132.17,133.01,133.05,133.25,133.26,133.66,134.06,134.18,134.19,134.97,114.99,115.98,116.69,116.59,120.21,122.44,123.16,121.63,119.6,118.7,117.75,117.73,140.01,142.04,142.76,142.76,144.39,145.34,145.43,145.97,146.05,147.2,150.08,152.67
KOTA PALANGKA RAYA,133.67,133.73,133.94,133.95,134.51,135.81,137.3,140.45,140.15,140.13,140.4,141.05,138.65,138.69,138.97,138.97,138.97,139.15,140.85,146.58,146.66,146.66,146.66,147.57,117.07,117.07,117.05,117.15,120.59,127.08,129.67,126.59,124.15,123.59,122.32,122.32,131.03,131.17,131.35,131.35,131.43,132.24,132.24,132.24,132.4,132.72,134.97,135.33
TANJUNG,129.79,130.76,131.74,133.09,134.04,136,136.52,136.49,137.28,137.72,137.66,137.87,130.55,131.87,132.2,133.93,134.3,135.87,136.54,136.89,138.24,138.48,138.51,138.76,120.96,120.99,122.51,123.06,127.17,132.14,132.51,129.76,128.76,128.88,128.39,128.64,135.61,135.93,139.39,139.79,140.12,140.75,140.75,141.8,141.8,143.5,143.5,143.5
KOTA BANJARMASIN,127.35,127.85,128.02,128.77,129.22,130.38,130.63,132.03,132.62,132.76,133.02,133.75,129.97,130.35,130.6,130.81,131.1,131.5,131.78,133.14,133.56,133.56,133.91,134.52,112.2,112.68,112.76,112.76,113.11,117.73,118.15,118,117.7,117.22,117,115.74,133.08,134,134,137.24,138.33,138.7,138.7,141.67,143.68,144.9,145.3,148.37
KOTA BALIKPAPAN,143.16,144.08,144.86,145.3,145.67,146.94,147.37,147.47,147.59,147.8,147.85,148.36,148.17,148.86,149.51,149.52,149.55,150.52,150.6,150.85,150.87,150.92,150.94,150.88,125.02,127.55,127.31,128.02,128.9,132.34,132.98,132.57,132.01,131.22,131.04,130.79,141.64,141.87,144.13,145.99,147.11,147.41,149.01,149.02,150.2,151.95,152.39,155.75
KOTA SAMARINDA,135.12,135.38,136.54,137.55,138.88,142.25,142.6,142.7,143.36,144.09,145.18,145.32,142.41,142.67,143.94,145.22,145.24,147.97,148,147.96,148.08,148.88,150.57,150.72,122.7,123.09,122.93,124.04,127.8,131.42,132.69,132.59,132.06,131.4,131.94,131.66,130.68,130.79,133.66,133.66,135.39,140.48,140.48,141.33,145.74,148.41,148.41,149.17
KOTA TARAKAN,113.27,113.27,113.35,113.48,113.79,114.32,114.66,114.58,114.68,114.52,114.58,114.95,112.53,112.53,112.53,112.53,112.53,112.59,112.94,112.94,113.08,113.08,113.16,113.41,116.91,116.88,117.23,117.82,119.17,121.36,121.93,121.59,121.68,120.97,121,121.72,111.25,111.25,111.25,111.25,111.29,111.29,111.29,111.29,111.29,111.29,111.29,111.62
KOTA MANADO,136.92,137.23,137.33,137.58,137.99,138.82,139.01,138.99,138.83,139.99,140.34,140.68,138.39,138.73,138.75,138.85,138.9,139.06,139.09,139.13,139.02,139.03,139.47,139.49,125.31,125.92,126.37,126.86,129.29,132.19,133.06,132.77,132.02,131.49,131.95,132.07,140.66,140.66,140.75,141.33,141.42,142.88,143.09,143.09,143.22,149.36,149.36,150.91
