Kota Inflasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Indeks Harga Konsumen (2012=100) Menurut Kelompok 02 Makanan Jadi, Minuman, Rokok dan Tembakau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOTA BANDUNG,128.92,130.14,130.2,130.93,131.13,132.25,134.43,135.39,135.87,135.83,136.94,137.56,123.33,124.96,124.95,125.81,125.87,126.11,127.29,128.26,128.88,128.92,129.92,130.75,126.72,126.9,126.73,127.25,127.23,131.94,139.62,140.06,140.33,139.96,139.96,140.16,148.93,149.84,150.34,150.85,151.74,152.19,152.36,153.78,154,154.05,156.53,156.91
KOTA CIREBON,118.83,119.22,119.36,119.39,119.28,120.39,121.93,121.98,122.14,122.56,122.98,123.07,111.59,111.9,111.86,111.71,112.01,112.16,112.96,113.02,112.91,113.56,113.41,113.53,110.72,111.34,111.71,112.35,109.37,109.85,112.43,112.45,112.59,111.56,112.73,112.69,157.01,157.61,158.36,158.67,159.04,164.94,168.85,168.85,170.21,170.8,173.09,173.13
KOTA BEKASI,123.11,123.66,123.8,124.31,124.37,125.54,125.84,125.87,127.17,127.23,127.9,128.43,121.82,122.52,122.67,123.14,123.12,124.68,124.88,124.85,126.71,126.74,126.7,127.48,110.5,110.18,110.41,110.76,111.12,111.75,112.69,112.27,112.05,112.19,111.57,111.17,143.61,144.52,144.53,145.47,145.47,145.62,145.62,146.43,147.23,147.33,152.49,153.11
KOTA DEPOK,130.36,131.71,131.73,132.3,133.02,133.24,133.66,133.72,134.38,134.36,134.44,135.38,129.99,130.36,130.47,130.74,131.84,131.92,132.22,132.34,132.38,132.43,132.54,132.77,126,127.32,127.1,126.72,127,126.51,127.68,127.58,127.88,127.63,127.67,128.48,136.36,140.92,140.92,143.47,143.47,144.91,144.91,144.91,148.02,148.02,148.02,151.41
KOTA TASIKMALAYA,121.94,122.2,122.27,122.63,123.26,123.4,123.42,123.53,123.62,123.74,123.87,123.87,115.27,115.27,115.27,115.36,116.22,116.22,116.22,116.25,116.25,116.28,116.28,116.28,120.79,120.77,120.93,121.28,121.56,121.59,121.64,121.7,121.73,121.87,121.76,121.79,146.45,147.8,148.03,149.37,149.38,150.11,150.16,150.6,151.07,151.46,152.15,152.16
CILACAP,139.77,140.39,140.9,140.96,140.93,141.46,141.56,141.6,142.02,142.01,142.21,142.37,134.52,135.19,135.45,135.53,135.69,136.33,136.45,136.53,136.78,136.78,137.12,137.12,135.49,136.52,137.69,134.47,132.44,132.64,132.64,132.4,132.68,132.61,132.3,132.26,158.62,158.77,159.5,162.06,162.98,163.47,163.6,163.75,164.79,164.8,164.97,165.75
PURWOKERTO,126.51,126.99,127.26,127.58,127.76,128.45,129.32,129.96,129.99,129.97,130.1,130.13,121.01,121.44,121.55,122.17,122.17,123.28,123.95,124.76,124.76,124.76,124.8,124.67,115.57,115.62,115.65,114.93,115.05,114.8,114.78,114.71,114.54,114.24,114.02,112.98,155.02,156.1,157.09,157.3,158.15,158.26,160.56,161.24,161.56,161.73,162.45,164.01
KUDUS,142.29,143.07,143.55,143.06,143.83,145.14,145.33,145.02,145.11,145.71,145.79,145.61,139.66,140.83,140.99,141.04,141.49,142.66,142.66,142.62,142.64,142.82,142.82,142.82,131.21,130.67,130.43,126.96,127.59,130.35,131.01,129.38,128.95,129.45,129.19,128.12,162.31,162.94,165.27,165.71,167.74,168.14,168.59,168.59,169.44,171.63,172.32,172.33
KOTA SURAKARTA,116.91,117.13,117.32,116.37,116.21,116.51,116.7,116.67,117.25,117.86,118.4,119.21,110.28,110.43,110.42,110.39,110.42,110.41,110.33,110.48,110.55,111.1,111.35,111.66,117.5,117.27,116.36,111.75,110.73,111.31,112.47,111.62,111.81,112.89,114.45,116.14,151.89,153.24,156.31,156.35,156.64,158.08,158.2,158.53,162.54,162.67,163.11,165.23
KOTA SEMARANG,127.64,128.13,128.67,129.15,129.41,129.33,129.45,129.58,130.58,130.54,130.59,130.76,124.67,125.24,125.76,126.39,126.46,126.49,126.6,126.91,128.23,128.23,128.2,128.2,118.8,118.81,118.88,118.81,118.89,118.2,118.21,117.82,116.91,116.72,116.49,116.33,154.68,155.54,156.81,157.41,158.84,159.16,159.45,159.5,161.77,161.74,162.59,164.04
KOTA TEGAL,130.42,130.39,130.6,130.73,131.06,131.41,132.45,132.69,132.95,133.02,132.94,132.99,127.35,127.35,127.69,127.87,128,128.03,129.28,129.37,129.36,129.36,129.36,129.36,128.07,127.35,126.95,126.65,127.1,127.01,127.4,125.53,125.14,125.18,124.04,124.01,143.46,143.91,144.18,144.43,145.45,147.25,148.1,150.63,152.41,152.75,153.28,153.56
KOTA YOGYAKARTA,126.27,126.49,126.73,127.01,127.14,127.35,127.59,127.79,128.22,128.52,128.56,128.73,125.92,126.17,126.36,126.69,126.94,127.13,127.27,127.59,128.04,128.45,128.43,128.58,123.61,123.17,123.12,122.96,122.6,122.59,123.08,122.91,122.67,122.53,122.49,122.14,130,130.7,131.37,131.89,132,132.47,132.87,133.01,133.94,134.27,134.62,135.29
JEMBER,132.45,133.14,133.43,133.59,133.3,133.61,133.87,133.82,133.85,134.21,134.19,134.29,119.46,119.6,119.6,119.92,120.11,120.35,120.47,120.47,120.47,120.47,120.47,120.47,130.94,130.98,130.84,130.62,128.91,128.71,128.88,128.28,127.95,127.83,127.75,128,163.85,166.43,167.84,167.99,168.04,169,169.7,170.06,170.51,172.22,172.22,172.38
BANYUWANGI,124.27,125.15,125.06,125.05,125.65,125.72,125.69,126.23,126.11,126.24,126.24,126.22,122.38,122.38,122.38,122.44,122.52,122.79,122.83,122.83,122.83,122.83,122.97,122.97,113.75,115.62,115.09,114.83,116.28,115.88,115.56,115.49,114.77,115.54,115.07,114.97,133.1,134.96,134.96,134.96,135.97,135.97,135.97,137.75,137.75,137.75,137.75,137.75
SUMENEP,132.29,133.76,133.93,133.94,133.96,134.37,135.91,135.76,136.38,136.69,136.71,136.77,137.76,138.66,138.68,138.68,138.68,139.45,141.5,141.5,141.5,141.51,141.55,141.55,116.97,116.79,117.76,117.27,117.42,117.3,117.17,116.29,115.98,116.63,116.57,116.95,130.61,134.18,134.18,134.49,134.49,134.5,135.99,135.99,138.39,139.09,139.11,139.11
KOTA KEDIRI,130.69,131.31,131.71,131.65,131.97,132.06,132.03,131.92,131.8,131.89,131.76,131.77,130.71,130.95,130.93,130.99,131.31,131.44,131.44,131.43,131.51,131.51,131.52,131.52,119.53,120.13,120.68,120.28,120.64,120.48,120.3,119.88,119.06,118.9,118.25,118.05,146.5,148.27,149.76,149.83,150.09,150.41,150.51,150.51,150.75,151.46,151.64,152
KOTA MALANG,127.49,127.96,128,128.06,128.65,128.58,129.51,129.31,129.45,129.42,129.4,129.82,122.08,122.21,122.18,122.8,123.24,123.27,124.26,124.25,124.26,124.26,124.26,124.35,126.16,126.97,127.24,124.79,125.23,124.61,125.22,124.2,124.33,124.02,123.84,124.23,149.7,151.08,151.1,152.05,153.39,153.56,154.69,154.73,155.39,155.61,155.71,157.4
KOTA PROBOLINGGO,127,127.08,127.17,126.97,126.8,126.84,127.21,127.37,127.3,127.2,127.27,127.71,122.96,123,123,123,123.17,123.15,123.18,123.49,123.49,123.49,123.49,123.47,122.79,122.74,122.82,121.79,119.75,119.32,120.58,120.03,119.47,118.85,117.43,117.17,143.83,144.15,144.53,144.53,145.16,145.83,146.43,146.8,146.98,147.09,148.87,151.43
KOTA MADIUN,131.3,131.59,132.76,133.05,133.87,134.47,135.33,135.64,135.84,135.87,135.9,136.13,124.46,124.48,125.55,126.61,126.87,127.61,128.92,129.35,129.52,129.52,129.54,129.61,134.33,134.26,135.46,134.07,134.99,135.14,135.36,135.14,135.56,135.64,135.39,135.45,149.27,150.91,152.31,152.31,154.82,155.5,155.77,156.35,156.38,156.41,156.89,157.81
KOTA SURABAYA,141.51,142.55,142.86,142.97,143.53,144.73,145.27,145.41,146.02,146.22,146.83,146.99,143.63,144.64,144.86,145.21,146.17,147.78,148.18,148.23,149,149.26,149.36,149.4,138.16,138.56,139.11,138.68,138.4,139.13,139.83,139.69,140.03,140.14,140.15,140.35,137.94,140.29,140.58,140.58,140.87,141.05,141.87,142.98,143.39,143.45,147.5,148.16
KOTA TANGERANG,147.52,148.85,150.1,150.19,150.85,151.15,152.15,152.74,152.88,152.94,153.09,154.48,144.38,146.32,147.78,148.2,148.57,148.49,149.35,149.54,149.72,149.81,149.96,150.61,135.99,136.2,136.5,134.05,133.77,134.63,136,136.37,136.37,136.3,136.37,140.53,166.45,167.01,168.53,169.88,172.21,173.08,174.14,176.05,176.2,176.28,176.53,177.58
KOTA CILEGON,136.13,136.11,138.25,138.88,139.15,139.46,141.88,143.06,144.79,144.54,144.51,144.44,135.3,135.35,137.05,138.88,138.98,138.96,140.41,141.2,144.52,144.44,144.45,144.15,130.94,130.66,132.77,130.93,131.15,131.09,131.08,130.94,131.07,129.89,129.69,129.99,140.51,140.51,143.41,143.47,144.03,145.11,150.55,153.15,153.15,153.15,153.15,153.24
KOTA SERANG,152.42,153.2,154.23,155.18,155.27,155.66,157.03,157.68,157.74,158.34,159.37,159.29,149.85,150.42,151.15,151.89,152,152.19,153.98,154.47,154.43,155.01,155.7,155.76,152.64,154.19,155.67,157.07,156.89,156.67,155.47,156.07,155.27,155.76,156.94,155.77,158.54,159.23,160.62,161.71,161.98,163.39,165.82,166.94,167.95,168.68,170.45,170.94
SINGARAJA,144.27,145.97,145.88,145.83,146.23,146.78,147.18,147.47,147.49,147.93,148.08,148.47,142.12,144.1,143.99,143.99,143.99,143.99,143.99,144.37,144.37,144.48,144.85,145.04,135.43,137.19,136.86,136.57,136.46,137.49,137.63,137.93,138,137.98,137.7,137.79,158.82,159.71,159.94,159.96,161.96,163.56,165.35,165.35,165.38,167.16,167.16,168.38
KOTA DENPASAR,128.73,128.92,128.98,129.05,131.01,131.75,132.23,132.52,132.83,133.76,133.71,136.66,121.57,121.84,121.9,121.88,123.24,123.9,123.84,124.11,124.05,124.12,124.1,127.52,129.16,128.95,128.98,127.76,131.1,130.96,132.05,132,132.21,132.37,132.2,133.96,153.07,153.6,153.69,156.02,158,160.35,161.75,162.62,164.43,169.51,169.51,172.65
KOTA MATARAM,125.71,125.98,126.06,126.55,126.59,128.22,129.48,129.52,129.82,130.05,130.18,130.4,121.68,122.01,122.05,122.09,122.06,124.39,126.34,126.37,126.58,126.58,126.68,126.88,124.81,124.55,123.99,125.13,125.06,126.09,126.08,125.95,125.98,126.27,126.48,126.59,136.95,137.54,138.25,139.35,139.69,140.02,140.6,140.81,141.58,142.32,142.46,142.88
KOTA BIMA,138.05,138.25,138.57,138.82,139.39,139.79,140.35,140.4,140.55,140.58,140.98,141.19,140.36,140.53,140.91,140.96,141.92,142.12,143.09,143.09,143.24,143.27,143.84,144.18,126.97,126.78,126.67,126.86,126.54,126.25,126.16,126.39,126.07,125.88,125.74,125.56,140.06,140.52,140.97,141.6,141.97,143.11,143.3,143.34,143.75,143.9,144.28,144.51
MAUMERE,146.51,147.5,147.52,147.47,148.19,148.25,148.73,148.59,148.54,149,149.9,149.96,149.67,151.4,151.43,151.37,152.03,151.99,151.97,151.97,151.97,151.97,151.97,152.22,128.23,126.5,125.92,125.83,126.11,126.42,126.07,125.88,125.67,125.92,125.57,125.29,158.14,160.48,161.03,161.02,162.22,162.22,164.18,163.87,163.88,165.22,168.56,168.62
KOTA KUPANG,144.87,145.19,145.35,145.67,145.82,146.46,147.71,147.64,147.44,147.5,147.83,148.7,144.25,144.26,144.53,144.61,144.6,146.05,147.66,147.73,147.7,147.94,148.06,148.95,135.32,136.78,136.64,136.28,136.25,135.19,136.45,135.42,133.75,133.41,134.36,134.94,155.89,155.89,156.04,157.65,158.37,158.67,158.99,159.52,160.32,160.36,160.62,161.7
DILI,139.15,139.18,140.27,140.35,140.16,140.59,141.27,141.24,143.05,143.14,143.07,143.06,136.62,136.65,137.88,138.64,138.64,138.78,138.95,138.95,139.18,139.22,139.14,139.14,138.66,138.74,138.24,135.92,134.84,135.62,138.82,138.65,140.54,140.38,140.28,140.06,147.82,147.82,149.85,149.85,149.85,150.91,151.02,151.02,157.89,158.36,158.36,158.48
KOTA PONTIANAK,126.46,126.9,127.49,127.48,127.53,127.62,127.92,127.66,128.82,128.96,129.2,129.38,119.21,119.74,119.75,119.78,120.21,120.27,120.56,120.46,121.91,121.95,122.28,122.29,118.21,118.31,118.54,118.4,116.77,116.03,116.17,114.81,115.89,114.94,114.84,114.64,143.15,143.68,145.43,145.43,145.82,146.47,146.86,147.01,147.73,148.69,148.96,149.65
KOTA SINGKAWANG,132.94,133.12,133.91,134.12,134.18,134.3,135.68,135.96,136.24,137.17,137.58,138.04,128.21,128.26,128.27,128.55,128.55,128.96,130.37,130.39,130.48,130.95,131.28,132.23,123.76,123.73,123.45,123.57,123.44,122.71,122.72,123.38,124.17,125.07,125.02,124.11,153.23,153.92,157.61,157.77,158.14,158.41,161.08,161.58,161.83,163.87,164.9,165.56
SAMPIT,134.78,135.13,135.87,135.98,135.85,135.8,135.93,135.94,136.17,136.05,136.06,136.18,135.02,135.32,136.01,136.16,136.16,136.17,136.18,136.17,136.17,135.99,135.94,135.94,117.61,117.23,118.39,116.88,116.09,115.68,115.45,115.22,115.87,115.88,116.12,115.69,152.72,154.11,154.55,156.32,156.32,156.38,157.49,157.84,158.63,158.63,158.63,159.88
KOTA PALANGKA RAYA,141.85,141.87,141.97,141.99,142.14,142.14,142.56,142.82,142.77,142.91,143.09,143.35,147.75,147.75,147.75,147.75,147.75,147.8,148.51,148.51,148.51,148.61,148.9,148.9,122.43,122.41,122.26,122.26,122.32,122.09,121.91,121.71,121.41,121.17,121.17,121.17,138.54,138.67,139.26,139.36,140.02,140.02,140.02,141.41,141.41,141.95,141.95,143.22
TANJUNG,138.76,138.9,138.99,139.09,139.38,140.47,141.39,141.67,141.64,141.9,141.99,142.27,139.02,139.31,139.48,139.79,140.26,141.85,143,143.28,143.35,143.74,143.99,144.1,127.77,127.37,127.22,126.45,126.18,126.07,126.64,126.22,125.73,125.66,125.08,124.96,149.28,149.28,149.28,149.28,149.28,149.28,149.48,150.47,150.47,150.47,150.47,152.03
KOTA BANJARMASIN,134.36,134.47,134.67,134,134.07,134.18,134.26,134.61,135.03,135.09,135.23,135.46,134.99,134.96,135.29,135.24,135.23,135.44,135.31,135.43,135.96,135.96,135.93,136.39,115.55,116.1,115.38,111.53,110.73,110.31,110.76,111.73,111.7,112.07,112.12,111.22,150.17,150.35,150.98,151.27,152.41,152.73,153.17,153.64,154.13,154.13,154.88,155.42
KOTA BALIKPAPAN,148.72,149.73,149.91,150.15,150.92,151.08,153.25,153.5,153.97,154.12,154.13,154.77,151.11,152.49,152.54,153.03,154.01,154.06,157.23,157.39,157.32,157.59,157.72,158.14,131.31,131.39,131.03,129.45,129.88,130.41,130.68,130.7,130.15,128.92,128.31,128.13,156.48,156.97,158.18,159.22,159.5,159.75,159.92,160.78,164.28,165.29,165.44,167.69
KOTA SAMARINDA,145.7,146.12,146.08,146.98,147.33,147.31,148.38,149.02,149.16,149.12,149.26,149.26,151.14,151.05,151.67,152.73,152.76,152.81,154.01,154.73,154.87,154.88,154.93,154.92,131.55,132.03,130.62,131.52,131.92,131.44,132.35,132.87,132.77,132.61,132.42,132.18,150.18,152.19,152.19,152.55,153.9,154.37,155.24,155.82,156.33,156.33,157.29,157.7
KOTA TARAKAN,115.48,115.61,115.39,115.43,115.29,115.56,115.94,115.99,116.44,116.73,117.28,117.41,114.51,114.63,114.8,114.96,114.97,115.06,114.94,115.24,115.71,116.24,117.21,117.67,121.2,120.14,118.72,118.5,117.84,118.83,119.93,119.38,120.13,120.08,119.98,119.28,111.64,113.24,113.24,113.24,113.24,113.24,114.27,114.27,114.27,114.27,114.27,114.37
KOTA MANADO,140.8,140.94,141.16,141.23,142.98,143.05,143.43,143.8,144.22,144.3,144.53,144.85,139.49,139.5,139.57,139.58,141.81,141.81,141.89,142.33,142.42,142.5,142.74,143.08,132.7,132.19,132.84,132.82,133.41,132.8,132.79,132.69,133.2,133.41,133.36,132.84,151.07,152.07,152.48,152.82,153.87,154.65,156.31,156.79,158.21,158.21,158.61,159.52
