Kota Inflasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Indeks Harga Konsumen (2012=100) Menurut Kelompok 02 Makanan Jadi, Minuman, Rokok dan Tembakau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOTA PALEMBANG,145.18,145.48,145.95,146.47,147.27,147.82,147.9,147.99,148.3,149.07,149.01,149.13,137.88,137.87,138.14,138.85,138.9,139.03,139.15,139.17,139.27,139.29,139.38,139.54,112.64,113.09,113.58,113.95,115.13,115.14,115.15,115.3,115.75,115.83,115.12,115.32,182.17,183.04,183.89,184.11,186.25,188.05,188.09,188.29,188.96,191.74,191.77,191.77
KOTA LUBUKLINGGAU,131.99,132.18,132.35,132.22,132.5,132.56,132.92,133.44,133.65,133.78,133.9,133.89,122.06,122.06,122.06,122.06,122.22,122.39,122.52,123.02,123.14,123.23,123.23,123.25,120.7,121.23,121.44,120.66,120.46,119.45,120.37,120.42,121.18,121.39,121.16,120.86,155.18,155.49,155.93,155.93,156.67,157.16,157.59,158.41,158.46,158.63,159.15,159.22
KOTA BENGKULU,136.78,136.91,137.04,137.49,137.52,137.74,138.43,139.3,139.35,140.13,140.12,140.41,134.89,134.91,134.98,134.99,135.19,135.21,136.27,136.49,136.54,136.58,136.55,136.61,120.39,120.14,120.42,120.68,120.06,120.19,120.69,121.13,121.17,122.08,120.98,120.7,150.58,151.18,151.35,152.86,152.88,153.6,153.6,156.13,156.16,158.49,159.14,160.26
KOTA BANDAR LAMPUNG,133.35,133.36,133.39,133.37,133.45,133.77,133.93,134,135.4,135.38,136.65,137.61,133.94,133.97,134,134.01,134,134.02,134.09,134.05,136.63,136.63,138.92,139.03,117.97,117.91,118.02,117.86,118.32,118.88,119.11,119.47,118.95,118.67,118.28,118.24,143.42,143.42,143.42,143.42,143.42,144.33,144.61,144.73,144.73,144.87,144.9,148.67
KOTA METRO,128.79,128.87,128.8,128.82,128.78,128.75,128.78,128.88,129.18,129.54,129.97,130.25,128.66,128.78,128.8,128.9,128.92,128.89,128.9,128.86,129.34,129.47,129.77,129.88,126.75,126.6,126.04,124.94,124.16,123.87,123.85,124.05,123.31,123.49,123.26,121.75,130.16,130.29,130.33,130.82,131.09,131.19,131.29,131.58,132.13,133.03,134.08,135.65
TANJUNG PANDAN,145.7,146,146.49,146.73,146.8,147.14,148.66,148.57,149.38,149.85,150.29,150.59,149.53,150.02,150.02,150.28,150.28,150.58,151.94,151.94,153.34,153.34,153.34,153.82,123.56,123.56,123.56,124.03,124.03,124.03,124.03,123.46,122.61,123.05,123.05,123.05,150.75,150.75,153,153,153.33,154.02,157.08,157.08,157.44,159.25,161.28,161.28
KOTA PANGKAL PINANG,137.56,137.76,137.93,137.94,138.04,138.04,138.24,138.47,141.1,141.53,141.46,141.84,132.95,132.95,132.95,132.97,132.97,132.98,133.12,133.55,133.55,133.55,133.55,134.08,122.4,122.42,123.43,123.35,123.71,123.58,124.23,124.14,124.06,125.24,124.74,125.21,157.41,158.15,158.15,158.19,158.31,158.36,158.42,158.42,168.46,169.34,169.4,169.4
KOTA BATAM,129.78,131.63,131.93,132.02,132.27,132.63,133.83,134.38,135.15,136.25,136.68,137.07,121.25,123.47,123.47,123.46,123.66,123.67,123.69,123.71,123.76,123.76,123.75,123.75,112.08,113.08,113.1,113.31,112.33,112.27,112.16,112.06,112.19,112.84,112.95,113.21,172.23,173.84,175.29,175.57,177.18,178.98,184.93,187.72,191.23,196.05,198.06,199.74
KOTA TANJUNG PINANG,142.5,142.77,142.78,143.12,143.41,143.81,144.21,144.51,145.14,145.46,145.94,146.03,138.2,138.41,138.46,138.46,139.06,139.72,140.06,140.45,141,141.06,141.59,141.61,129.83,130.07,129.96,130.34,129.16,129.1,129.43,129.44,129.37,129.48,129.53,129.47,167,167.49,167.49,168.86,169.52,169.53,170.18,170.47,171.94,173.26,173.98,174.41
DKI JAKARTA,146.38,147.46,148.15,148.52,149.72,150.07,150.85,151.36,151.76,152.22,152.56,153.03,152.79,153.69,153.92,154.33,155.64,156.16,157.17,157.66,158.06,158.54,158.78,158.81,126.52,128.72,130.77,130.54,131.03,131.05,131.21,131.32,131.85,132.04,132.04,133.89,149.18,149.51,150.08,151.07,152.74,152.94,153.68,154.8,155.05,155.74,156.87,157.09
KOTA BOGOR,129.09,130.49,130.41,130.54,130.53,132.49,135.09,135.36,135.22,135.36,136.14,136.62,127.77,128.84,128.83,128.82,128.83,128.48,128.67,128.79,128.72,128.95,129.78,130.02,126.78,126.14,125.76,126.44,126.38,125.87,126.21,127.21,126.67,126.71,128.23,129.91,134.73,138.85,138.85,138.85,138.85,149.21,160.36,160.36,160.36,160.36,160.36,160.36
KOTA SUKABUMI,141.16,141.24,141.61,141.61,141.58,142.09,142.68,142.89,143.37,143.4,144.84,145.18,136.66,136.66,136.77,136.77,136.75,137.22,137.86,138.12,138.51,138.51,139.67,139.84,123.69,123.32,123.05,123.07,122.93,123.12,123.28,123.13,123.31,123.46,123.99,124.22,163.63,164.21,165.59,165.6,165.6,166.44,167.19,167.57,168.45,168.45,171.18,171.96
KOTA BANDUNG,138.57,138.79,139.4,139.55,139.76,140.38,141.59,141.68,141.72,141.62,142.13,142.26,131.62,131.75,132.59,132.65,132.62,133.41,134.5,134.5,134.48,134.52,134.95,134.93,140.63,140.71,141.13,141.63,142,142.23,142.43,142.51,142.52,141.84,141.91,142.36,158.88,159.55,159.55,159.68,160.53,160.94,163.5,163.91,164.15,164.15,165.36,165.66
KOTA CIREBON,123.95,124.7,124.69,124.85,125.07,125.36,125.48,125.55,125.54,125.97,126.04,126.03,114.65,115.56,115.74,115.56,115.36,115.46,115.88,115.78,115.77,116.32,116.33,116.01,112.16,112.29,110.26,111.27,112.15,113.03,111.31,111.4,111.37,111.23,110.02,110.87,174.14,174.68,175.46,176.43,177.97,178.6,178.93,179.71,179.71,180.08,181.41,182.07
KOTA BEKASI,129.32,130.32,131.27,131.37,131.89,133.45,134.22,134.71,135.13,135.15,135.19,136.36,128.8,129.77,130.06,130.16,130.17,131.07,132.07,132.95,133.33,133.36,133.36,134.11,111.08,112.01,114.76,114.83,117.52,117.67,117.69,117.26,117.48,117.48,117.69,120.06,153.43,154.65,156.09,156.25,156.25,162.24,162.94,162.94,163.78,163.78,163.78,165.22
KOTA DEPOK,136.31,136.86,137.07,137.6,137.55,137.97,137.95,141.13,142.68,143.27,143.38,143.39,134.64,134.64,134.83,135.38,135.28,135.98,135.98,138.73,140.43,141.27,141.34,141.46,127.28,129.36,129.8,130.75,130.77,130.71,130.64,132.02,132.8,133.2,133.59,133.29,151.62,152.34,152.37,152.37,152.37,152.37,152.37,158.93,160.84,160.84,160.76,160.73
KOTA TASIKMALAYA,124.47,126.08,126.2,126.19,127.27,127.53,128.25,128.42,128.42,128.42,128.42,128.5,116.29,118.14,118.17,118.17,119.14,119.49,120.37,120.59,120.59,120.59,120.59,120.68,121.82,121.93,121.93,121.92,122.2,122.21,122.22,122.41,122.37,122.37,122.35,122.35,155.17,156.82,157.35,157.35,159.22,159.35,159.88,159.88,159.91,159.91,159.91,159.97
CILACAP,142.98,144.3,144.97,146.15,146.34,146.98,148.33,148.41,148.59,148.58,148.78,148.89,137.48,137.68,138.66,140.12,140.21,140.98,142.32,142.32,142.42,142.41,142.46,142.64,132.19,132.02,131.95,131.83,132.04,132.06,132.23,132.17,132.16,132.11,131.9,131.9,167.62,173.38,173.7,175.11,175.53,176.29,178.58,179.02,179.58,179.58,180.56,180.56
PURWOKERTO,131.22,131.26,131.36,132.07,132.22,133.3,134.17,134.08,134.62,134.95,134.86,134.9,125.45,125.39,125.52,125.59,125.62,126.73,127.63,127.65,127.65,127.71,127.74,127.74,115.16,115,114.78,115.35,115.69,116.75,117.55,116.54,117.12,117.34,116.61,116.66,165.18,165.72,166.04,169.06,169.44,170.44,171.26,171.6,173.97,175.3,175.4,175.55
KUDUS,145.77,146.7,146.92,147.07,149.21,149.15,150.01,150.09,150.13,150.44,150.66,150.77,142.85,142.97,143.32,143.48,146.39,146.4,147.61,147.72,147.72,147.9,148.07,148.1,128.24,127.97,127.89,128.12,129.65,129.27,129.45,129.15,128.67,127.92,128.55,128.43,173,178,178.05,178.05,178.07,178.07,178.31,178.65,179.34,181.15,181.15,181.78
KOTA SURAKARTA,119.49,119.61,119.95,120.32,120.54,120.74,122.04,122.14,122.31,122.35,122.85,123.32,111.66,111.77,112.14,112.48,112.5,112.6,114.16,114.06,114.14,114.05,114.19,114.86,116.12,116.24,116.36,116.8,116.97,117.23,118.13,118.65,118.66,119.14,120.99,120.92,167.46,167.62,168.22,168.64,170.01,170.68,171.16,171.69,172.61,172.65,172.91,173.15
KOTA SEMARANG,131.66,131.95,132,132.41,132.6,133.16,133.74,134.09,134.29,134.49,134.8,134.97,128.9,129.15,129.27,129.73,129.79,130.46,131.05,131.48,131.67,131.72,132.16,132.26,117.18,117.43,117.29,117.7,117.84,118.08,118.68,118.81,118.69,119.38,119.26,119.23,166.01,166.47,166.52,166.69,167.56,168.09,168.58,168.82,169.55,169.79,170.06,170.92
KOTA TEGAL,133.61,133.49,133.59,133.78,134.31,135.18,136.53,136.48,136.82,137.05,137.06,137.09,130.06,130.09,130.18,130.24,130.94,132.2,133.9,133.9,134.42,134.72,134.76,134.78,124.26,122.65,122.74,123.16,123.14,122.29,122.05,121.5,121.06,120.9,120.59,120.38,154.2,154.75,154.93,155.44,155.76,156.63,158.08,158.23,158.6,158.9,159.01,159.31
KOTA YOGYAKARTA,128.92,129.1,129.29,129.45,129.81,130.15,130.66,130.93,131.21,131.52,131.76,132.11,128.73,128.87,128.91,129.08,129.33,129.42,130.05,130.31,130.67,131.03,131.34,131.72,122.19,122.39,122.6,122.78,123.39,123.43,123.45,123.51,123.54,123.73,123.66,123.46,135.77,136.08,136.79,136.88,137.44,138.92,139.47,139.94,140.19,140.44,140.68,141.47
JEMBER,134.45,134.44,134.65,135.11,135.19,135.66,136.14,136.16,136.63,137.07,136.97,137.11,120.51,120.53,120.68,120.75,120.7,120.93,121.29,121.37,121.37,121.44,121.42,121.62,127.88,127.75,127.73,128.79,129.05,129.53,130.46,130.35,130.18,130.75,130.19,130.32,173.09,173.12,173.73,174.51,174.65,175.69,176.01,176.01,178.23,179.37,179.55,179.55
BANYUWANGI,126.96,127.16,127.14,127.9,128.11,128.15,128.71,129.91,131.09,130.95,131.03,131.12,122.97,123.58,123.58,123.58,123.98,124.02,124.03,125.3,127.66,127.66,127.66,127.66,115.09,114.2,114.07,114.67,114.65,114.79,114.45,114.42,114,113.18,113,113.55,140.09,140.16,140.16,142.32,142.32,142.32,144.3,146.03,146.03,146.03,146.39,146.39
SUMENEP,136.79,138.21,139.65,140.12,140.17,141.44,141.92,142.26,142.36,142.34,142.31,142.52,141.55,143.02,144.98,144.98,144.98,146.84,147.29,147.29,147.59,147.59,147.59,147.59,117.06,117.01,118.88,119.21,118.98,119.94,119.24,119.08,118.72,118.56,118.41,118.55,139.12,141.29,141.45,142.95,143.25,143.54,144.78,146.07,146.09,146.09,146.09,146.74
KOTA KEDIRI,131.88,132.02,132.09,132.15,132.18,132.4,132.51,133.15,134.07,134.05,134.78,134.79,131.59,131.59,131.59,131.59,131.59,131.59,131.6,131.67,132.36,132.36,132.86,132.86,117.99,118.08,117.98,118.06,118.14,118.16,117.95,117.8,117.62,117.52,117.81,117.85,152.47,153.11,153.67,153.86,153.89,155.07,155.97,159.48,162.66,162.66,164.7,164.7
KOTA MALANG,130.55,130.54,130.63,131.05,130.68,131.02,132.04,132.2,132.08,132.41,132.52,132.92,124.81,124.82,124.85,125.03,124.84,125.48,126.93,127.1,127.11,127.59,127.79,127.8,124.73,124.66,124.44,124.23,122.82,122.44,122.95,122.7,122.05,122.14,121.43,122.24,159.41,159.43,160.13,162.24,162.39,162.44,162.5,163.11,163.11,163.15,163.95,165.32
KOTA PROBOLINGGO,128.02,128.32,128.64,129.02,129,129.03,129.36,129.47,129.16,129.44,129.61,129.56,123.5,123.5,123.51,123.44,123.42,123.41,123.35,123.42,123.38,123.23,123.23,123.29,117.51,117.41,117.12,118.3,118.14,117.47,117.73,117.77,115.66,116.86,117.28,116.71,152.6,154.2,156.15,157.12,157.21,158.09,159.7,160,160.62,161.38,161.81,161.95
KOTA MADIUN,136.18,136.47,136.98,137.66,137.77,138.64,139.41,139.72,139.92,140.26,140.5,140.71,129.6,129.77,129.88,130.04,130.06,131.07,132.06,132.16,132.16,132.19,132.35,132.39,135.35,135.39,135.66,136.35,136.37,137.45,137.95,138.69,138.44,138.51,138.69,139.01,158.28,159.22,161.37,163.66,164.13,164.36,164.74,165.18,166.58,168.29,168.87,169.41
KOTA SURABAYA,147.77,147.84,147.79,147.99,148.19,148.3,148.53,149.23,149.55,149.81,150.15,150.21,150.16,150.16,150.19,150.32,150.62,150.83,151.02,151.86,151.99,152.04,152.14,152.09,140.35,140.2,139.84,140.15,140.11,139.87,139.96,139.48,140.12,140.5,140.29,140.46,150.47,151.24,151.4,151.71,151.92,152.25,152.89,155.15,155.74,156.7,159.18,159.54
KOTA TANGERANG,154.53,155.24,155.18,155.78,155.74,156.12,156.51,156.66,157.04,156.98,157.25,157.54,150.68,151.71,151.86,152.57,152.35,152.59,152.99,153.38,153.49,153.35,153.67,153.65,140.42,140.57,137.83,138.26,137.81,139.08,139.68,139.15,139.55,139.6,139.96,141.33,177.68,177.98,179.68,180.13,180.94,180.96,181.11,181.18,182.29,182.36,182.43,182.63
KOTA CILEGON,144.5,144.52,144.89,144.89,145.14,146.26,146.93,147.01,147.1,147.27,147.92,148.96,144.26,144.29,144.3,144.27,144.32,145.27,145.35,145.36,145.36,145.64,145.64,147.27,130.03,130.03,130,130.13,131.09,131.49,131.74,131.78,132.18,132.02,131.95,132.31,153.24,153.24,154.44,154.44,154.6,156.41,158.31,158.52,158.59,158.77,160.91,161.37
KOTA SERANG,160.15,160.14,161.04,161.4,161.57,161.97,162.6,163.33,164.81,165.24,165.85,167.4,156.27,156.24,157.26,157.4,158.08,158.19,158.54,158.62,159.84,159.97,160.14,162.57,156.56,156.08,156.67,156.75,155.64,156.8,158.89,160.41,162.26,162.55,164.82,165.33,172.7,173.16,173.99,175.12,175.12,175.59,175.68,177.37,179.18,180.48,180.79,181.02
SINGARAJA,148.47,148.51,148.49,148.67,149,149.22,149.32,149.46,149.46,149.35,149.71,149.62,145.04,145.04,144.98,144.8,144.99,144.99,144.99,144.99,144.99,144.99,145.11,145.39,137.75,137.82,137.86,138.83,138.46,138.9,139.35,140.01,140.01,139.34,139.8,138.41,168.44,168.53,168.59,168.98,170.37,170.99,171.04,171.04,171.05,171.19,172.1,172.23
KOTA DENPASAR,136.89,137.95,137.78,138.24,138.6,138.52,138.58,139.3,139.39,139.58,139.95,139.93,127.64,128.28,128.32,128.28,128.4,128.47,128.52,129.26,129.41,129.58,129.8,129.85,134.42,137.08,136.04,137.36,138.44,138.01,138.11,138.06,138.06,138.4,139.36,139.15,172.91,173,173.37,174.32,174.4,174.4,174.39,176.18,176.2,176.26,176.26,176.3
KOTA MATARAM,130.56,130.59,130.63,130.83,130.95,132.14,132.62,132.7,132.75,134.53,135.02,135.52,126.88,126.89,126.89,126.91,127,128.03,128.09,128.12,128.17,128.49,128.49,129.14,126.51,126.56,126.73,127.37,127.52,128.22,128.66,128.69,128.43,133.02,133.45,133.72,143.64,143.7,143.7,144,144.17,146.22,147.82,148.07,148.37,151.52,153.34,153.66
KOTA BIMA,141.86,143.1,143.73,144.28,144.56,144.97,146.16,148.18,148.38,148.62,148.96,149.13,145.04,145.13,145.84,145.84,145.86,146.08,146.55,149.22,149.27,149.29,149.96,149.95,126.45,125.5,125.44,127.43,127.43,128.03,131.28,132.47,132.85,132.88,132.78,132.56,144.7,149.2,150.09,150.82,151.71,152.35,153.7,155.02,155.37,156.13,156.13,156.83
MAUMERE,150.72,150.74,151.54,151.76,152.64,152.87,153.51,153.51,154.03,154.47,154.37,154.75,153.01,153.01,153.03,153.03,153.03,153.03,153.03,153.03,153.16,154.24,154.15,154.16,125.54,125.6,127.01,127.03,127.73,128.36,129.01,129.01,129.43,129.31,129.07,129.03,169.8,169.8,171.22,171.94,174.27,174.48,176.07,176.07,177.24,177.24,177.24,178.55
KOTA KUPANG,149.97,150.85,150.94,151.07,151.89,152.22,152.36,152.34,152.51,152.43,152.4,152.49,151.17,151.2,151.35,151.37,152.6,152.59,152.6,152.41,152.49,152.4,152.36,152.36,134.72,134.22,134.1,134.46,134.75,133.78,133.42,133.7,134.31,134.21,134.14,134.12,162.03,166.43,166.59,166.79,167.07,169.54,170.52,170.66,170.59,170.59,170.59,171.01
DILI,143.09,143.76,144.48,144.52,144.55,144.76,145.29,145.65,145.66,145.72,146.14,146.77,139.14,140.2,140.92,140.94,140.79,140.72,140.67,141.18,141.18,141.17,141.81,142.46,140.09,140.1,140.49,140.64,140.39,140.14,140.69,140.77,140.82,141.24,141.3,141.09,158.6,158.6,159.59,159.59,160.51,162.02,164.44,164.52,164.53,164.53,164.53,165.84
KOTA PONTIANAK,130.36,130.62,131.41,132.02,132.27,132.64,133.6,133.65,134.02,134.59,134.67,134.72,122.95,122.95,124.16,124.19,124.18,124.2,125.7,125.7,125.7,126.25,126.26,126.33,114.4,114.56,114.89,114.97,115.45,115.3,115.55,115.11,115.05,115.14,115.01,114.85,151.88,152.62,153,154.87,155.39,156.65,157.17,157.56,158.79,159.68,160,160.15
KOTA SINGKAWANG,138.49,138.85,139.09,139.12,139.33,139.35,139.54,140.57,141.71,142.46,142.52,142.57,132.76,132.84,133.13,133.13,133.14,133.12,133.39,134.26,134.66,134.82,134.85,134.95,123.29,123.86,123.86,124,123.64,123.81,123.99,123.01,124.86,124.86,124.56,124.32,167.08,167.9,168.26,168.26,169.47,169.47,169.48,172.86,175.06,177.94,178.46,178.63
SAMPIT,136.27,136.33,136.7,136.69,136.67,137.33,137.96,137.94,137.88,137.86,138.83,138.47,135.94,135.91,135.94,135.89,135.77,136.67,137.26,137.26,137.29,137.27,137.32,137.32,115.22,115.71,115.6,115.55,115.48,115.57,116.34,116.25,115.48,115.38,115.44,113.32,160.99,160.99,163.38,163.58,164.06,164.29,164.95,164.95,165.22,165.31,171.33,171.36
KOTA PALANGKA RAYA,143.71,143.71,145.22,145.16,145.4,145.75,146.17,146.22,146.63,146.68,147.27,147.29,148.97,148.97,150.61,150.66,150.68,151.02,151.27,151.27,151.87,151.87,152.58,152.6,121.17,121.17,121.17,120.55,119.67,119.63,120.34,120.2,119.74,119.74,119.63,119.55,144.69,144.69,146.99,146.99,148.77,149.45,150.16,150.48,150.99,151.24,152,152.07
TANJUNG,142.25,142.51,143.27,143.35,143.21,144.36,145.43,145.63,145.96,145.99,146.11,146.33,144.16,144.47,145.52,145.56,145.35,146.99,148.02,148.35,148.72,148.8,148.94,149.24,124.47,124.69,124.93,125.26,125.25,125.29,125.18,124.99,125.44,125.27,125.41,125.5,152.13,152.13,152.13,152.13,152.13,152.13,154.72,154.72,154.72,154.72,154.72,154.72
KOTA BANJARMASIN,136.15,136.17,136.31,136.75,137.06,137.84,137.86,138.14,138.33,139.62,139.65,140.19,136.92,137.03,137.06,137.5,137.43,138.63,138.63,138.63,138.74,139.98,140.04,140.69,111.06,110.13,110.38,110.68,111.85,111.99,111.54,112.64,112.69,112.61,111.98,112.37,157.48,158.09,158.49,159.05,159.84,159.86,160.36,160.8,161.36,164.15,164.71,164.96
KOTA BALIKPAPAN,155.02,155.41,155.41,155.64,155.87,156.38,157,157.25,157.81,158.56,158.67,158.72,158.29,158.31,158.31,158.33,158.43,158.55,158.65,158.79,159.35,159.31,159.3,159.27,128.1,127.98,127.86,127.99,128.72,129.67,132.58,132.98,132.85,133.06,132.46,132.79,168.58,170.9,170.99,172.12,172.4,173.92,174.34,174.81,176.1,180.35,181.57,181.69
KOTA SAMARINDA,149.97,149.99,149.95,150.01,150.85,151.1,151.54,151.54,151.57,152.56,152.78,153.03,155.78,155.78,155.77,155.86,157.24,157.47,157.71,157.73,157.75,159.36,159.37,159.59,132.58,131.87,131.75,131.63,131.72,132.13,131.99,131.99,131.92,131.23,131.96,132.41,158.44,159.67,159.67,159.88,160.13,160.21,162.22,162.22,162.4,164.03,164.14,164.14
KOTA TARAKAN,117.35,117.33,117.11,117.11,117.57,117.67,118.55,118.55,118.55,118.55,118.44,118.22,117.78,117.78,117.73,117.73,117.71,117.8,118.01,118.01,118.01,116.79,116.79,116.87,118.75,118.67,117.82,117.79,119.88,120.1,121.46,121.46,121.46,120.71,120.26,119,114.37,114.37,114.37,114.37,114.37,114.37,116.75,116.75,116.75,121.42,121.39,121.46
KOTA MANADO,145.79,145.91,146.25,146.89,147.15,147.47,148.49,149.77,149.85,155.63,156.21,156.61,143.19,143.34,143.69,143.92,143.95,144.26,145.27,147.1,147.1,155.08,155.51,155.72,133.46,133.53,134.03,134.29,134.97,135.37,135.13,135.67,135.63,139.53,141.45,142.18,163.38,163.47,163.62,165.86,166.63,166.87,168.86,168.9,169.3,169.3,169.33,170.17
