90 Kota Inflasi (2018=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Indeks Harga Konsumen (2018=100) Menurut Kelompok dan Sub Kelompok 01 Makanan, Minuman dan Tembakau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOTA GUNUNGSITOLI,116.64,112.82,111.81,112.95,112.04,111.14,112.33,111.78,111.03,110.89,112.88,113.14,118.9,114.37,113.15,114.31,113.21,112.11,113.56,112.89,111.99,111.82,114.23,114.54,101.95,100.97,100.97,100.97,100.97,100.97,100.97,100.97,100.97,100.97,100.97,100.97,100,100,100,100,100,100,100,100,100,100,100,100,110.09,110.09,110.09,112.22,112.22,112.22,112.22,112.22,112.22,112.22,112.22,112.22
KOTA PADANG,108.74,107.15,108.4,108.13,107.32,106.57,106.49,106.51,106.63,107.34,108.13,108.81,107.73,105.73,107.24,106.9,105.83,104.59,104.44,104.28,104.41,105.14,106.06,106.82,112.81,112.96,113.17,113.17,113.23,114.05,114.07,115.97,115.75,117.01,117.21,117.81,-,-,-,-,-,-,-,-,-,-,-,-,113.4,113.64,113.68,113.68,114.28,115.98,116.43,116.47,116.72,116.97,117.2,117.31
KOTA BUKITTINGGI,106.2,105.86,106.98,107.54,107.87,106.72,106.71,105.77,106.73,107.85,108.96,108.73,104.23,103.53,104.3,104.96,105.36,103.64,103.56,102.33,103.25,104.55,105.82,105.34,106.05,106.77,108.1,108.4,108.35,108.35,108.41,108.73,108.77,108.77,108.78,110.61,-,-,-,-,-,-,-,-,-,-,-,-,115.97,116.98,119.8,119.93,120.03,121.31,121.59,121.63,123.11,123.8,124.51,124.7
TEMBILAHAN,109.16,108.17,108.57,109.76,109.4,107.81,107.24,105.85,106.18,107.01,107.8,108.43,108.57,107.26,107.74,109.18,108.74,106.52,105.84,103.89,104.3,105.3,106.22,106.99,105.14,105.88,105.84,105.96,105.95,105.95,105.95,106.35,106.31,106.4,106.83,106.78,-,-,-,-,-,-,-,-,-,-,-,-,114.85,115.31,115.31,115.31,115.31,117.33,117.33,118.91,118.91,118.91,118.91,118.91
KOTA PEKANBARU,107.99,106.86,107.14,107.3,106.89,106.33,106.98,106.83,106.93,107.62,108.71,108.17,107.57,106.14,106.47,106.63,106.13,105.36,106.1,105.75,105.84,106.55,107.93,107.24,104.8,104.74,104.72,104.74,104.56,105.02,105.11,105.25,105.05,106.02,106.02,106.09,-,-,-,-,-,-,-,-,-,-,-,-,112.07,112.07,112.29,112.52,112.52,112.58,112.99,113.8,114.17,114.57,114.57,114.57
KOTA DUMAI,110.91,109.58,109.55,110.16,111.42,111.36,111.85,110.87,111.04,112.18,113.12,112.43,109.24,107.44,107.34,108.01,109.52,109.42,110.06,108.71,108.8,110.22,111.43,110.55,103.88,103.86,103.87,103.87,105.1,105.11,105.12,105.13,105.12,105.17,105.2,105.14,-,-,-,-,-,-,-,-,-,-,-,-,122.49,122.87,123.16,123.73,123.84,123.92,123.92,124.25,124.89,125.22,125.22,125.22
BUNGO,109.78,108.08,109.91,108.85,108.42,106.47,106.96,106.25,105.48,107.72,109.59,110.1,109.17,106.73,109.11,107.7,107.03,104.26,104.71,103.63,102.11,104.62,106.67,107.33,103.71,103.82,104.15,104.15,104.15,104.15,104.15,105.09,105.1,107.16,111.25,111.33,-,-,-,-,-,-,-,-,-,-,-,-,113.87,114.66,114.66,114.72,115.11,115.94,116.71,117.1,119.11,120.3,120.86,120.86
KOTA JAMBI,109.97,108.31,108.97,108.05,109.15,107.88,106.96,105.86,106.8,108.75,110.01,111.35,109.34,107.24,108.09,106.88,108.11,106.42,105.18,103.65,104.55,106.81,108.33,109.89,102.69,102.29,101.54,101.57,102.12,102.14,102.41,103.07,103.74,104.03,103.9,103.82,-,-,-,-,-,-,-,-,-,-,-,-,117.9,118.52,118.61,119.22,119.7,120.57,121.16,122.11,123.52,124.23,124.42,124.92
KOTA PALEMBANG,106.16,105.55,105.83,106.94,106.67,106.12,105.5,105.33,105.17,105.22,106.54,107.88,105.34,104.6,104.9,106,105.61,105,104.15,103.93,103.72,103.58,105.21,106.66,112.24,112.51,112.83,112.54,113.1,111.77,113.78,113.98,114.03,114.36,112.86,113.41,-,-,-,-,-,-,-,-,-,-,-,-,110.53,110.63,110.63,112.79,113.12,113.67,113.72,113.82,114.02,115.81,115.85,116.61
KOTA LUBUKLINGGAU,105.78,105.26,105.22,105.81,105.86,105.42,104.91,104,104.19,104.48,105.38,106.46,104.8,104.19,104.09,104.68,104.66,104.1,103.45,102.31,102.47,102.8,103.81,105.03,118.47,118.08,118.17,118.33,119.46,119.31,119.94,119.38,118.9,118.98,118.96,119.12,-,-,-,-,-,-,-,-,-,-,-,-,108.78,108.94,109.44,110.15,110.36,110.86,111.09,111.92,112.76,112.76,113.1,113.38
KOTA BENGKULU,104.23,104.45,104.92,105.21,104.83,105.27,104.79,104.61,104.4,104.37,105.68,106.17,101.61,101.65,102.18,102.54,101.95,102.52,101.87,101.49,101.04,100.79,102.26,102.55,107.43,107.43,106.4,106.55,106.73,106.53,106.74,106.65,106.65,107.55,107.48,108.94,-,-,-,-,-,-,-,-,-,-,-,-,114.52,115.61,116.29,116.34,116.68,116.74,116.82,117.45,118.26,118.8,119.89,120.94
KOTA BANDAR LAMPUNG,111.48,111.91,111.52,110.61,110.55,110.19,110.87,109.96,109.9,110.2,111.46,114.68,111.18,111.65,111.05,109.66,109.58,108.83,109.63,108.46,107.52,107.89,109.42,113.64,109.17,109.88,110.34,109.6,109.46,109.32,109.43,109.46,109.46,109.57,110.62,109.1,-,-,-,-,-,-,-,-,-,-,-,-,113.9,114.01,114.3,115.76,115.82,117.34,117.65,117.65,121.98,121.98,121.98,122.07
KOTA METRO,108.76,109.74,108.63,107.68,108.79,108.39,109.41,108.2,107.11,107.79,109.13,112.09,107.87,108.61,107.2,105.86,107.23,106.7,107.99,106.47,104.99,105.48,107.2,110.51,103.16,103.08,103.08,103.05,103.66,103.84,103.97,103.67,105.03,106.7,106.3,107.29,-,-,-,-,-,-,-,-,-,-,-,-,115.39,118.05,118.05,118.78,118.78,118.78,118.78,118.78,118.78,120.14,120.14,122.01
TANJUNG PANDAN,111.38,111.98,110.69,110.62,111.53,113.3,113.56,113.86,114.94,113.24,114.01,116.82,111.31,111.97,110.42,110.31,111.41,113.59,113.87,114.23,115.51,113.4,114.3,117.7,101.04,101.04,101.04,101.04,101.12,100.44,100.36,100.36,100.45,100.45,99.8,99.86,-,-,-,-,-,-,-,-,-,-,-,-,117.18,117.63,117.63,117.78,117.78,117.78,118.08,118.08,118.26,118.69,119.23,119.23
KOTA PANGKAL PINANG,110.67,108.68,108.81,109.54,109.25,110.24,108.99,108.11,110.1,109.81,111.13,114.64,109.83,107.47,107.61,108.34,107.96,108.91,107.23,105.99,108.43,108.06,109.6,113.88,115,113.83,114.01,114.7,114.82,112.84,115.25,115.77,115.61,115.71,115.63,115.84,-,-,-,-,-,-,-,-,-,-,-,-,114.27,114.3,114.3,115.09,115.17,117.57,117.57,118.39,118.39,118.48,118.93,118.93
KOTA BATAM,112.25,110.05,109.95,109.85,110.05,109.65,111.24,109.73,110.67,111.01,113.87,114.53,112.23,109.42,109.19,109.02,109.24,108.6,110.39,108.37,109.34,109.52,112.82,113.53,102.75,102.75,102.8,102.28,102.41,103.04,103.06,103.08,102.71,102.82,103.57,103.77,96.76,96.76,97.48,97.48,97.48,97.44,97.03,96.97,98.12,98.25,98.57,99.11,119.77,120.29,120.92,121.57,121.76,122.28,123.65,124.58,126.19,127.94,129.24,129.89
KOTA TANJUNG PINANG,111.24,108.6,107.62,106.24,105.89,105.47,107.31,105.85,106.03,106.12,109.03,109.39,111.83,108.48,107.27,105.48,105,104.46,106.71,104.85,104.9,104.92,108.35,108.75,102.49,102.51,102.5,102.4,102.52,102.66,100.96,101.37,102.7,101.85,103.12,103.21,102.55,102.55,102.55,104.1,104.1,103.79,102.95,102.95,102.63,102.63,100.37,100.37,113.23,113.71,113.71,114.24,114.48,114.48,115.92,115.96,116.31,117.49,117.95,118.21
DKI JAKARTA,111.13,111.5,112.01,112.08,113.04,111.74,111.54,111.34,110.58,110.39,111.64,113.39,109.74,110.19,110.79,110.73,111.82,110.03,109.77,109.38,108.31,107.97,109.48,111.65,109.94,110.1,109.93,110.7,110.86,111.7,111.79,112.37,112.42,113.08,112.78,112.99,-,-,-,-,-,-,-,-,-,-,-,-,123.87,123.87,124.36,124.79,125.52,125.83,125.83,126.27,127.24,127.32,128.14,128.15
KOTA BOGOR,107.92,108.61,108.85,109.51,109.91,108.56,108.55,108.03,107.41,107.42,108,110.4,106.77,107.57,107.86,108.69,109.16,107.49,107.1,106.13,105.19,105.19,105.74,108.42,115.23,115.88,115.88,115.72,115.97,115.99,116.04,116.15,115.66,115.69,115.55,115.82,-,-,-,-,-,-,-,-,-,-,-,-,110.69,110.69,110.69,110.69,110.69,110.69,113.39,115.8,117.47,117.47,118.87,120.88
KOTA SUKABUMI,105.71,105.95,106.43,107.39,107.42,107.11,107.35,107.4,106.97,106.61,108.06,109.12,102.52,102.77,103.32,104.47,104.52,104.12,104.44,104.41,103.7,102.72,104.49,105.88,109.22,109.22,109.13,109.22,109.17,109.11,109.03,109.05,109.07,108.92,109.18,109.31,-,-,-,-,-,-,-,-,-,-,-,-,119.56,119.92,120.34,120.88,120.88,120.88,120.88,121.38,122.07,124.68,125.17,125.17
KOTA BANDUNG,109.03,109.3,109.48,109.98,110.89,110.39,111.04,111.09,110.12,110.26,110.63,112.21,108.45,108.69,108.92,109.41,110.52,109.82,110.46,110.55,109.13,109.2,109.63,111.49,106.73,107.05,107.05,108.21,108.35,108.6,108.84,108.2,109.31,109.32,109.27,109.95,-,-,-,-,-,-,-,-,-,-,-,-,114.22,114.64,114.64,114.74,114.97,115.12,116.16,116.49,116.78,117.43,117.7,118.21
KOTA CIREBON,106.1,106.44,106.38,107.55,108.15,107.61,107.34,107.12,106.62,106.75,107.58,109.1,105.27,105.62,105.59,107.01,107.8,106.45,106.03,105.65,104.74,104.89,105.84,107.78,109.4,110.21,109.77,109.31,109.27,111.66,112.1,112.99,113.32,113.07,113.07,113.2,-,-,-,-,-,-,-,-,-,-,-,-,108.77,108.77,108.77,109.42,109.42,111.59,111.75,111.75,113.02,113.2,113.86,113.86
KOTA BEKASI,109.31,109.74,110.1,110.38,110.3,109.27,110,109.52,108.67,108.78,109.74,111.87,109.56,110.08,110.46,110.76,110.62,109.36,110.22,109.52,108.11,108.24,109.41,111.99,103.58,103.62,104.03,104.38,104.38,104.38,104.43,105.16,105.24,105.25,105.27,105.43,-,-,-,-,-,-,-,-,-,-,-,-,115.63,115.63,115.63,115.69,116.09,116.09,116.37,116.62,120.95,120.95,120.95,120.95
KOTA DEPOK,108.99,109.3,109.49,110.22,111.26,110.17,109.92,109.31,108.82,109.4,110.26,111.63,108.44,108.8,108.99,109.94,111.31,109.85,109.52,108.7,108.03,108.89,109.82,111.51,105.87,106.09,106.11,106.14,106.14,106.15,106.17,106.1,106.23,105.47,106.4,106.4,-,-,-,-,-,-,-,-,-,-,-,-,113.86,113.97,114.28,114.34,114.34,114.4,114.4,114.59,114.59,114.59,115.01,115.65
KOTA TASIKMALAYA,105.16,105.18,105,105.95,106.19,105.87,105.92,105.84,104.91,104.89,105.22,106.72,103.69,103.71,103.48,104.68,104.94,104.5,104.51,104.4,103.22,103.18,103.54,105.4,103.68,103.69,103.69,103.63,103.74,103.88,103.88,103.87,103.87,103.87,104.39,104.39,-,-,-,-,-,-,-,-,-,-,-,-,115.1,115.1,115.1,115.33,115.52,115.57,115.91,115.91,115.91,115.91,115.93,116.34
CILACAP,106.31,106.75,107.32,107.07,107.36,106.28,106.17,106.13,105.31,105.88,106.66,109.33,104.78,105.28,105.95,105.1,105.38,103.83,103.63,103.47,102.34,103.06,104.05,107.47,107.72,107.73,108.26,108.27,108.7,109.3,109.3,109.54,109.54,109.58,109.68,109.77,-,-,-,-,-,-,-,-,-,-,-,-,113.52,113.87,113.93,116.59,116.86,117.43,117.74,118.16,118.52,118.64,118.64,118.67
PURWOKERTO,107.09,107.45,107.75,107.76,107.73,106.53,106.6,106.81,106,106.9,107.95,110.15,105.73,106.12,106.5,106.3,106.22,104.6,104.55,104.39,103.27,104.27,105.53,108.31,103.72,103.98,103.98,103.98,103.7,103.96,104.51,104.57,104.68,104.74,105.12,105.53,-,-,-,-,-,-,-,-,-,-,-,-,115.73,116,116,117.09,117.42,117.74,118.27,120.46,120.81,121.63,121.83,121.83
KUDUS,107.48,107.87,108.12,107.68,107.85,107.43,106.76,105.91,105.46,105.84,106.44,108.02,106.34,106.81,107.07,106.44,106.59,106,105.14,104.04,102.98,103.46,104.23,106.13,110.74,110.6,111.25,111.25,111.12,110.75,110.75,111.12,111.18,111.18,111.18,112.24,-,-,-,-,-,-,-,-,-,-,-,-,112.28,112.48,112.48,112.89,113.32,113.85,113.85,113.87,116.57,116.57,116.57,116.57
KOTA SURAKARTA,107.45,108.04,108.53,108.6,108.57,107.4,107.34,107.21,106.06,106.3,107.22,109.98,106.48,107.19,107.63,107.65,107.67,106.09,105.89,105.67,104.23,104.39,105.45,108.82,109.08,108.96,109.31,109.35,108.21,108.46,109.19,109.44,109.08,109.16,109.22,109.53,-,-,-,-,-,-,-,-,-,-,-,-,113.78,114.13,115.14,115.62,116.26,117.01,117.39,117.61,118.08,119.21,119.75,119.81
KOTA SEMARANG,110.56,111.08,111.37,111.36,111.54,110.25,110.25,109.88,108.96,109.7,110.52,112.8,110.27,110.84,111.08,111.05,111.23,109.58,109.46,108.93,107.74,108.58,109.44,112.16,111.98,112.02,112.61,112.63,112.73,112.91,113.08,113.02,113.02,113.03,113.29,113.49,-,-,-,-,-,-,-,-,-,-,-,-,111.81,112.34,112.75,112.98,113.26,113.85,114.78,115.6,116.25,116.77,117.81,118.04
KOTA TEGAL,105.73,106.56,106.64,106.5,106.89,105.47,105.44,104.94,104.59,105.89,106.82,108.72,104.81,105.82,105.91,105.67,106.02,103.95,103.92,103.22,102.35,103.89,104.94,107.24,102.83,102.58,102.24,102.3,102.33,102.45,102.42,102.78,103.54,103.45,103.8,104.55,-,-,-,-,-,-,-,-,-,-,-,-,112.38,112.77,112.97,113.36,114.14,115.64,115.67,115.88,117.94,118.53,119.11,119.25
KOTA YOGYAKARTA,108.18,108.85,109.26,109.02,108.83,108.48,108.87,108.89,107.79,108.04,109.21,111.81,106.97,107.72,108.22,107.88,107.57,107.02,107.28,107.29,105.84,106.13,107.51,110.72,108.71,108.89,108.84,108.97,109.37,110.02,110.09,110.12,110.17,110.17,110.57,110.79,-,-,-,-,-,-,-,-,-,-,-,-,115.88,116.29,116.46,116.64,116.77,117.02,118.54,118.59,118.94,119.13,119.53,119.73
JEMBER,106.52,107.06,108.84,108.97,108.27,107.79,107.64,108.09,107.53,107.59,107.9,110.22,104.73,105.37,107.23,107.4,106.44,105.78,105.56,106.05,105.3,105.05,105.4,108.12,101.89,102.38,103.56,103.57,103.93,104.09,104.45,104.88,104.85,104.74,104.74,105.75,-,-,-,-,-,-,-,-,-,-,-,-,119.26,119.3,120.78,120.78,121.18,121.53,121.53,121.75,122.04,124.06,124.29,124.79
BANYUWANGI,102.23,102.78,104.31,103.85,104.3,102.79,103.69,103.03,101.55,101.26,101.87,104.17,99.87,100.2,102.05,101.48,101.94,100.06,101.18,100.37,98.2,97.85,98.61,101.44,105.32,105.37,105.96,105.96,105.96,105.96,105.96,105.87,105.87,105.87,105.87,106.18,-,-,-,-,-,-,-,-,-,-,-,-,114.56,116.54,116.54,116.54,117.13,117.13,117.13,117.13,119.01,119.01,119.01,119.01
SUMENEP,107.15,107.13,107.43,107.85,108.56,106.32,107.46,106.92,105.88,105.75,107.21,110.9,107.05,106.86,107.22,107.66,108.46,105.7,107.05,106.06,104.77,104.55,106.01,110.44,104.31,104.38,104.49,104.7,104.7,104.7,105.31,105.31,105.31,105.31,105.94,105.94,-,-,-,-,-,-,-,-,-,-,-,-,109.67,110.79,110.8,111.19,111.77,111.77,111.77,114.12,114.26,114.65,116.63,117.28
KOTA KEDIRI,109.56,109.76,110.7,111.45,111.38,110.74,110.52,109.68,108.77,109.28,110.1,112.81,108.5,108.68,109.89,110.75,110.55,109.38,108.91,107.75,106.54,107.11,108.11,111.57,110.24,110.67,110.48,111.16,112.16,112.08,112.77,112.67,113.12,112.76,112.96,113.04,-,-,-,-,-,-,-,-,-,-,-,-,115.31,115.49,115.49,115.71,115.71,117.85,118.46,119.02,119.02,119.76,119.9,119.9
KOTA MALANG,106.97,106.96,107.6,107.68,107.73,107.6,107.73,107.52,106.61,107.1,107.77,109.76,106.23,106.19,106.93,107.03,106.92,106.58,106.7,106.44,105.28,105.37,106.16,108.63,104.41,104.52,104.51,104.52,104.56,104.84,104.92,105.05,105.11,106.17,106.36,105.54,-,-,-,-,-,-,-,-,-,-,-,-,115.8,115.89,116.23,116.23,117.67,119.11,119.33,119.33,119.84,123.45,123.45,123.5
KOTA PROBOLINGGO,106.33,106.15,106.88,106.95,106.71,105.35,105.94,106.14,105.26,105.36,106.07,108.6,106.47,106.25,107.15,107.21,106.83,105.11,105.83,106.09,104.72,104.81,105.62,108.76,104.05,104.03,104.03,104.07,104.05,104.24,104.24,104.24,105.87,105.91,106.69,106.74,-,-,-,-,-,-,-,-,-,-,-,-,107.04,107.1,107.12,107.22,107.88,107.92,107.95,107.95,108.7,108.87,108.87,108.9
KOTA MADIUN,108.87,109.2,109.84,109.96,109.14,108.32,108.45,108.78,108.05,108.21,108.68,111.92,107.86,108.24,109.05,109.12,107.85,106.62,106.64,106.95,105.84,105.96,106.5,110.64,104.43,104.44,104.5,104.58,104.47,105.1,105.09,105.05,105.06,105.09,105.43,105.85,-,-,-,-,-,-,-,-,-,-,-,-,120.48,120.89,120.89,121.44,122.99,123.46,124.45,125.35,126.51,127.04,127.16,127.17
KOTA SURABAYA,105.9,105.86,106.62,106.52,106.56,105.6,105.93,106.34,105.33,105.71,106.44,108.62,105.64,105.5,106.38,106.18,106.18,104.94,105.32,105.68,104.38,104.64,105.42,108.04,103.96,104.22,104.46,104.83,104.89,105.06,105.06,105.68,105.73,106.24,106.94,106.94,-,-,-,-,-,-,-,-,-,-,-,-,113.08,113.76,113.76,114.22,114.83,115.73,116.08,116.75,117.85,119.57,119.64,119.68
KOTA TANGERANG,107.37,107.94,107.83,108.39,109.04,107.84,107.78,107.68,106.98,107.21,107.86,110.18,106.75,107.36,107.25,107.75,108.56,106.97,106.92,106.86,105.89,106.16,106.99,109.72,109.83,110.13,109.89,108.81,108.99,109.24,108.92,107.74,107.98,107.7,107.66,108.23,-,-,-,-,-,-,-,-,-,-,-,-,109.59,110.15,110.15,112.95,112.96,113.25,113.35,114.03,114.54,114.95,114.96,115.93
KOTA CILEGON,108.48,109.17,109.7,110.16,110.38,110.01,110.07,109.86,108.43,108.88,109.74,111.73,107.73,108.11,108.81,109.17,109.38,108.89,108.96,108.45,106.58,106.78,107.93,110.56,101.48,101.83,101.77,102.51,102.51,102.51,102.57,103.05,102.95,102.71,102.49,102.39,-,-,-,-,-,-,-,-,-,-,-,-,116.81,119.36,119.36,120.18,120.57,120.57,120.57,121.5,121.5,123.71,123.71,123.71
KOTA SERANG,109.67,109.85,109.96,110.44,111.15,110.44,110.4,110.5,109.6,109.45,109.87,111.71,108.24,108.48,108.66,109.2,110.1,109.06,108.94,108.93,107.52,107.15,107.57,109.77,114.62,114.45,114.1,113.94,114.23,114.36,114.39,114.77,114.22,114.36,113.94,115.28,-,-,-,-,-,-,-,-,-,-,-,-,113.63,113.72,113.82,114.43,114.46,114.9,115.2,115.68,117.37,118.16,119.23,119.51
SINGARAJA,110.43,110.96,113.62,112.23,110.32,107.63,108.4,107.1,106.07,105.91,106.16,110.06,109.66,110.18,113.48,111.67,109.2,105.68,106.66,104.86,103.43,103.07,103.44,108.46,110.3,110.29,110.81,110.77,110.72,110.79,110.77,110.89,111.04,112.33,111.89,112.48,115.88,115.88,115.88,114.83,114.83,114.83,114.83,116.57,116.57,116.57,116.57,116.93,114.14,115,115.58,115.58,115.58,115.58,115.72,116.13,116.47,116.62,116.66,116.66
KOTA DENPASAR,105.09,104.92,106.81,107.49,106.37,103.96,103.97,103.82,103.55,103.3,104.23,106.49,104.14,103.93,106.16,107.13,105.7,102.61,102.56,102.27,102.01,101.44,102.41,105.3,106.38,106.29,106.49,105.85,105.93,106.14,105.51,105.76,104.71,105.36,106.61,106.47,105.82,105.71,105.29,106.04,104.57,104.57,103.83,105.89,106.45,105.84,108.8,109.28,112.26,112.31,113.7,113.72,113.72,113.72,115.29,115.78,116.7,118.07,118.07,118.07
KOTA MATARAM,108.04,109.23,110,109.67,109.67,108.23,108.25,107.47,107.42,108.06,107.97,109.51,107.66,109.13,109.96,109.51,109.51,107.57,107.58,106.59,106.44,106.89,106.77,108.53,104.71,104.39,105.19,105.32,105.37,105.77,105.82,105.9,106,106.14,106.1,106.53,-,-,-,-,-,-,-,-,-,-,-,-,114.61,114.79,114.99,115.25,115.25,116.5,116.55,116.68,117.49,120.26,120.37,121.09
KOTA BIMA,105.99,105.54,105.99,106.66,108.56,107.35,108.38,108.38,107.82,107.15,106.89,108.2,104.73,104.05,104.56,105.42,107.78,106.17,107.42,107.38,106.47,105.53,105.16,106.7,102.81,103.09,103.57,103.65,103.7,103.7,103.76,103.82,103.85,103.88,103.83,104.48,-,-,-,-,-,-,-,-,-,-,-,-,115.8,116.1,116.2,116.23,116.7,116.97,117.43,117.62,118.66,119.16,119.33,119.76
WAINGAPU,111.58,112.95,111.89,114.39,116.6,114.58,112.9,111.65,112.28,112.04,111.18,112.69,113.27,114.98,113.81,116.73,119.29,116.89,114.87,113.39,114.17,113.89,112.87,114.48,99.26,97.97,95.68,96.2,96.7,96.74,97.39,97.39,96.74,96.74,96.74,97.9,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,104.17,104.17,104.68,104.7,104.96,104.96,104.96,104.96,104.96,104.96,104.96,105.89
MAUMERE,108.6,110.88,110.41,110.43,109.58,110.85,110.51,107.86,106.92,107.39,108.93,109.85,108.32,111.02,110.45,110.45,109.43,110.95,110.55,106.81,105.67,106.17,107.92,109.03,104.54,104.44,104.39,104.44,104.47,104.47,104.47,104.45,104.47,104.54,104.89,104.89,100.48,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.52,100.52,115.87,116.38,116.38,116.61,116.61,116.61,116.61,121.87,121.87,122.45,123.3,123.3
KOTA KUPANG,106.69,108.33,107.52,110.58,112.34,109.49,109.67,107.72,106.08,105.64,106.53,107.27,105.7,107.74,106.62,110.38,112.5,108.87,108.98,106.47,104.4,103.6,104.71,105.64,102.72,102.31,102.41,102.42,102.4,102.48,102.53,102.75,102.89,102.97,102.92,102.74,100.1,100.1,100.23,101.39,101.39,102.42,101.66,102.08,102.08,102.36,102.71,102.71,116.43,116.67,117.37,117.68,118.2,118.64,119.4,119.85,120,121.61,121.71,121.71
