90 Kota Inflasi (2018=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Indeks Harga Konsumen (2018=100) Menurut Kelompok dan Sub Kelompok 01 Makanan, Minuman dan Tembakau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Makanan, Minuman dan Tembakau",,,,,,,,,,,,Makanan,,,,,,,,,,,,Minuman yang Tidak Beralkohol,,,,,,,,,,,,Minuman Beralkohol,,,,,,,,,,,,Rokok dan Tembakau,,,,,,,,,,,
,2023,,,,,,,,,,,,2023,,,,,,,,,,,,2023,,,,,,,,,,,,2023,,,,,,,,,,,,2023,,,,,,,,,,,
,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember
KOTA PROBOLINGGO,116.69,116.71,118.06,118.01,118.77,119.37,118.97,119.07,119.3,119.85,121.16,121.38,116.84,116.73,118.12,117.88,118.52,119.51,118.82,118.92,119.02,119.41,120.96,121.1,115.97,116.51,116.99,117.01,117.77,115.48,116.93,116.93,117.05,117.47,117.6,117.88,-,-,-,-,-,-,-,-,-,-,-,-,116.16,116.79,118.42,119.73,121.26,121.26,121.61,121.7,123,124.77,125.31,126.02
KOTA MADIUN,120.75,121.31,121.94,122.18,122.87,123.09,123.27,122.84,123.65,124.19,126.5,127.36,118.68,119.26,119.97,119.98,120.54,120.78,120.68,120.08,120.57,121.04,123.68,124.68,110.41,110.56,110.79,110.6,111.01,111.07,111.25,111.31,111.72,111.92,112.1,112.22,-,-,-,-,-,-,-,-,-,-,-,-,145.84,146.8,147.19,149.5,151.37,151.65,153.76,154,157.49,158.88,161.11,161.81
KOTA SURABAYA,116.99,117.59,118.78,119.26,119.39,119.74,119.84,119.84,120.78,121.27,122.43,123.51,116.23,116.77,118.11,118.57,118.56,118.89,118.96,118.86,119.98,120.53,121.88,123.14,112.27,112.51,112.71,112.72,113.28,113.75,113.99,114.58,114.63,114.94,115,115.18,-,-,-,-,-,-,-,-,-,-,-,-,135.97,138.15,138.96,140.59,141.81,142.27,142.48,142.93,143.02,143.04,143.46,143.62
KOTA TANGERANG,116.2,116.84,117.04,118.83,118.6,119.26,119.49,118.67,119.27,119.58,121.59,123.46,115.62,116.48,116.72,118.55,118.22,119.02,119.25,118.15,118.8,119.13,121.54,123.88,111.33,110.9,111.03,111.43,111.63,111.96,111.79,112.28,112.82,112.73,113.21,112.6,-,-,-,-,-,-,-,-,-,-,-,-,126.11,126.11,126.16,129.16,129.16,129.16,129.76,129.76,130.05,130.6,131.13,131.93
KOTA CILEGON,120.67,120.92,121.25,121.56,122.4,122.8,123.23,122.58,123.39,123.41,125.53,127.29,118.34,118.41,118.74,119.09,119.67,120.19,120.75,119.88,120.31,120.16,122.8,125.01,104.48,104.81,105.23,105.34,105.38,105.38,105.38,105.38,105.45,105.91,106.39,106.69,-,-,-,-,-,-,-,-,-,-,-,-,142.97,144.16,144.42,144.62,147.36,147.36,147.42,147.48,150.75,151.34,151.85,152.13
KOTA SERANG,119.97,121.37,120.56,121.07,122.75,123.19,123.23,122.69,122.5,122.3,123.44,124.63,118.15,119.3,118,118.25,119.98,120.44,120.28,119.46,119.19,118.75,120.22,121.71,116.16,116.85,116.37,116.68,117.82,117.78,118.51,118.3,118.34,119.14,119.13,119.33,-,-,-,-,-,-,-,-,-,-,-,-,132.98,136.29,137.89,139.99,141.81,142.55,143.12,143.85,143.9,144.23,144.52,144.82
SINGARAJA,119.13,120.19,121.31,120.01,121.14,122.23,122.95,123.64,123.23,124.48,127.48,128.74,117.05,117.84,119.22,117.41,118.32,119.64,120.43,121.25,120.62,121.8,125.65,127.17,118.9,117.03,117.54,118.39,119.37,120.47,121.96,122.16,122.16,122.44,122.78,122.58,119.92,120.05,126.76,126.76,127.79,127.79,127.79,127.79,127.79,127.79,127.79,127.79,129.53,133.34,133.34,133.5,135.77,135.77,135.77,136.08,136.57,138.67,138.74,139.49
KOTA DENPASAR,115.64,116.18,116.66,116.88,118.52,118.11,117.8,118.26,117.98,117.94,119.61,120.86,114.84,115.32,115.92,116.14,117.87,117.43,116.99,117.33,116.91,116.76,118.74,120.19,107.42,107.56,106.97,107.2,108.63,107.66,107.73,108.36,108.44,108.72,109.5,109.68,120.02,120.02,120.62,120.03,120.03,120.03,120.03,120.03,120.63,120.63,120.39,120.39,136.49,138.27,139.36,139.61,140.69,141.48,141.82,143.19,143.68,144.18,144.29,145.35
KOTA MATARAM,119.23,119.76,119.25,119.97,120.59,120.7,120.1,120.03,121.77,122.13,122.89,123.23,117.68,118.02,117.28,117.92,118.49,118.57,117.7,117.43,119.55,119.91,120.57,120.96,112.94,112.4,112.56,112.75,113.31,113.54,113.59,114.53,114.6,115.03,116.58,116.84,-,-,-,-,-,-,-,-,-,-,-,-,138.98,142.29,143.1,144.95,146.15,146.45,147.56,148.26,148.35,148.52,149.38,149.48
KOTA BIMA,114.02,114.99,114.36,114.78,114.66,115.39,115.51,115.44,117.01,116.57,117.78,119.63,110.77,111.4,110.34,110.64,110.42,110.95,110.98,110.81,112.8,112.18,113.64,115.96,109.79,110.62,110.15,110.21,110.08,110.72,111.1,111.21,111.09,111.19,111.37,111.47,-,-,-,-,-,-,-,-,-,-,-,-,136.3,139.4,141.13,142.58,143.02,144.98,145.49,145.86,146.21,146.4,146.9,147.26
WAINGAPU,112.56,113.9,116.95,117.98,118.51,120.68,120.2,116.06,115.56,115.9,114.77,115.72,112.54,113.83,117.31,118.54,119.12,121.68,121.12,116.32,115.72,116.13,114.79,115.91,102.01,102.01,102.01,102.01,102.01,102.03,102.03,100.48,100.48,100.48,100.48,100.48,100.43,100.43,102.8,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,119.14,121.74,122.76,122.76,123.25,123.25,123.25,123.25,123.25,123.25,123.25,123.25
MAUMERE,120.19,118.76,120.69,120.02,120.36,119.02,120.19,121.15,121.37,121.5,122.16,123.52,118.75,116.44,118.6,117.79,118.04,116.43,117.84,118.76,118.91,118.86,119.6,121.25,112.74,113.75,115.34,115.41,115.41,115.43,115.42,116.02,116.03,115.92,116.43,116.4,115.78,115.78,115.78,115.78,115.78,115.78,115.78,115.78,115.78,115.78,116.62,116.64,141.79,146.61,146.61,146.61,148.21,148.21,148.21,149.99,150.98,153.15,153.15,153.15
KOTA KUPANG,120.66,118.65,120.52,119.19,119.44,119.44,119.41,117.59,117.61,118.12,119.31,120.18,119.6,116.57,118.62,116.79,116.79,116.8,116.69,113.6,113.59,114.21,115.65,116.66,106.83,107.12,107.17,107.09,107.29,107.31,107.41,108.2,108.31,108.32,108.85,108.98,107.05,107.05,107.22,107.29,107.29,107.27,107.27,107.64,107.64,107.59,107.59,107.59,137.58,141.08,142.97,144.19,146.16,146.16,146.59,151.76,151.94,152,152,152.43
SINTANG,127.19,126.5,126.32,126.87,127.87,129.04,128.86,127.58,128.2,128.18,128.2,129.82,126.89,125.99,125.52,125.99,127.16,128.43,128.11,126.62,127.32,127.29,127.2,128.97,123.99,124.08,124.13,124.29,124.06,124.25,124.51,124.54,124.54,124.74,125.21,125.29,-,-,-,-,-,-,-,-,-,-,-,-,132.91,133.98,136.79,138.49,138.52,139.43,140.41,140.41,140.61,140.61,141.4,142.61
KOTA PONTIANAK,118.34,117.94,117.88,118.18,119.28,121.07,120.33,119.51,119.52,119.46,119.13,121.12,116.25,115.39,115.12,115.25,116.33,118.42,117.52,116.53,116.5,116.43,116,118.34,120.33,120.38,120.48,120.69,120.94,121.34,121.69,121.73,122.42,122.15,122.86,122.87,-,-,-,-,-,-,-,-,-,-,-,-,136.05,139.54,141.16,143.14,144.92,144.98,144.98,145.1,145.1,145.13,145.21,145.21
KOTA SINGKAWANG,119.94,118.91,119.56,121.02,121.97,123.04,122.34,122.44,121.56,121.44,121.05,121.63,118.75,116.98,117.46,119.27,120.35,121.61,120.77,120.76,119.57,119.37,118.78,119.48,114.97,114.8,114.55,113.58,113.91,113.93,114.06,113.79,115.36,115.9,116.31,116.35,-,-,-,-,-,-,-,-,-,-,-,-,129.37,132.75,134.84,134.92,135.22,135.4,135.4,136.25,136.59,136.67,137.34,137.34
SAMPIT,120.36,120.5,121.64,121.75,122.99,124.06,124.49,123.79,123.72,124.9,125.4,126.19,117.8,117.42,118.46,118.3,119.84,121.03,121.28,120.29,120.19,121.63,122.23,123.22,115.84,116.52,117,116.92,116.65,116.57,117.17,117.24,117.24,116.81,117.1,116.83,-,-,-,-,-,-,-,-,-,-,-,-,137.14,140.23,142.2,143.9,143.9,144.72,146.12,146.89,147.01,147.18,147.18,147.18
KOTA PALANGKA RAYA,125.28,125.72,127.04,128.14,130.07,130.07,130.06,129.39,129.41,131.45,132.32,133.2,123.91,124.09,125.61,126.61,128.74,128.76,128.74,127.9,127.89,130.26,131.27,132.17,113.36,113.69,113.67,114.21,114.14,114.01,114.12,114.2,114.61,114.92,115.2,115.39,-,-,-,-,-,-,-,-,-,-,-,-,151.74,155.2,155.58,158.34,159.99,159.99,159.99,160.38,160.38,160.38,160.38,161.64
KOTA BARU,125.84,125.63,127.3,127.87,129.82,131.48,132.39,131.9,132.23,133.61,134.08,135.61,126.99,126.66,127.12,127.44,129.44,131.46,132.43,131.83,131.87,133.54,133.92,135.63,96.4,96.4,98.31,98.79,98.87,98.89,98.99,98.99,99.1,99.09,99.3,99.3,-,-,-,-,-,-,-,-,-,-,-,-,131.24,131.71,141.61,143.91,146.32,146.32,147.18,147.18,149.61,149.61,150.82,151.83
TANJUNG,122.48,123.1,124.1,124.54,125.2,124.35,124.07,122.44,122,123.64,124.57,125.44,121.19,121.35,122.56,122.87,123.64,122.61,122.26,120.21,119.07,121.08,122.17,123.19,114.48,114.57,114.57,114.55,114.57,114.57,114.61,114.61,114.61,114.61,114.61,114.67,-,-,-,-,-,-,-,-,-,-,-,-,134.04,137.83,137.83,139.34,139.57,139.57,139.57,139.92,143.74,143.74,144,144.27
KOTA BANJARMASIN,127.26,128.27,128.61,128.84,129.57,128.83,127.59,127.19,126.66,127.08,129.07,130.32,126.99,127.33,127.74,128.02,128.89,127.53,126.04,125.55,124.91,125.4,127.38,128.88,113.72,114.16,114.15,114.23,114.32,114.82,114.86,114.86,114.86,115.09,118.55,118.72,-,-,-,-,-,-,-,-,-,-,-,-,138.06,144.67,144.67,144.67,144.67,148,148,148,148,148,149.11,149.11
KOTA BALIKPAPAN,119.06,119.64,120.88,121.05,123.02,122.36,123.35,122.39,122.67,122.69,123.75,125.09,117.57,117.67,119.3,119.39,121.78,120.88,121.55,120.32,120.61,120.59,121.77,123.41,118.19,120.01,119.02,118.32,118.54,118.37,118.27,118.66,118.89,119.25,120.28,120.2,-,-,-,-,-,-,-,-,-,-,-,-,132.24,135.71,135.71,137.26,137.26,138.19,142.81,142.95,143.22,143.22,143.24,143.41
KOTA SAMARINDA,118.22,117.86,119.45,119.85,121.13,121.65,122.67,122.45,122.93,123.98,125.35,126.75,117.5,116.91,118.71,118.73,120.28,120.66,121.56,121.21,121.56,122.86,124.4,126.11,113.34,113.44,113.97,113.54,113.18,113.5,114.38,114.23,114.2,113.93,114.77,114.59,-,-,-,-,-,-,-,-,-,-,-,-,126.9,128.01,128.72,132.56,132.84,134.6,136.58,137.36,139.07,139.07,139.52,139.52
TANJUNG SELOR,113.34,112.89,113.81,115.4,115.2,116.08,115.67,115.69,113.74,115.44,116.87,119.48,111.99,111.45,112.46,114.22,113.99,114.9,114.11,113.94,111.63,113.55,115.24,118.33,108.39,108.39,108.82,108.9,108.82,108.93,108.93,108.77,108.68,108.82,108.75,108.88,-,-,-,-,-,-,-,-,-,-,-,-,128.17,128.17,128.68,129.68,129.68,130.79,133.44,135.23,135.23,135.97,136.1,136.1
KOTA TARAKAN,113.15,112.99,112.9,113.22,113.55,114.8,114.56,114.29,114.34,114.4,114.47,115.76,112.19,111.52,111.4,111.82,112.21,113.64,113.33,113,112.96,113,112.86,114.46,112.95,114.56,114.56,113.93,114.04,114.14,114.13,114.2,114.27,114.43,115.74,115.43,-,-,-,-,-,-,-,-,-,-,-,-,120.46,122.94,123.03,123.2,123.28,123.93,124.06,124.06,124.69,124.84,125.67,125.75
KOTA MANADO,116.4,117.15,119.63,118.38,119.21,118.34,117.76,116.62,116.97,120.62,121.45,123.48,113.19,114.09,117.3,115.66,116.72,115.86,115.11,113.61,114.06,118.97,119.83,122.49,126.51,127.08,127.31,127.38,127.51,125.4,125.4,125.4,125.44,124.29,124.29,124.26,109.95,109.95,109.95,109.95,109.95,109.95,109.95,109.95,111.93,111.93,111.93,111.93,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,129.14,129.14
KOTA KOTAMOBAGU,119.8,119.56,121.22,120.7,121.52,121.35,121.98,121.83,120.07,121.9,123.52,126.67,117.36,116.68,118.43,117.41,117.87,117.67,118.36,117.97,115.74,118.04,120.1,124.1,105.45,105.62,105.61,105.61,106.38,105.9,106.75,107.92,107.92,107.98,107.98,107.53,109.77,109.77,109.9,114.55,114.55,114.55,114.55,114.39,114.39,114.69,114.69,114.35,138.61,140.52,142.42,144.18,146.99,147.08,147.29,147.89,147.89,147.95,147.95,148.02
LUWUK,126.03,125.89,128.42,128.53,130.64,133.32,134.86,134.58,135.33,132.55,131.73,132.5,124.88,124.47,127.78,127.21,129.66,133.16,135.17,134.67,135.73,131.84,130.76,131.73,136.19,136.1,136.1,136.15,136.96,136.96,136.96,136.58,135.7,135.69,135.78,136.13,-,-,-,-,-,-,-,-,-,-,-,-,126.13,127.3,127.3,130.91,132.05,132.05,132.05,132.98,133.07,134.36,134.36,134.36
KOTA PALU,120.12,120.23,122.36,122.21,123.1,122.73,122.99,123.56,124.19,123.39,123.92,124.53,119.77,119.5,122.11,121.85,122.45,121.87,121.89,122.58,123.29,122.03,122.74,123.59,110.47,110.48,110.41,110.4,110.67,110.83,110.81,110.99,111.39,112.17,111.94,112.03,-,-,-,-,-,-,-,-,-,-,-,-,130.32,133.09,133.84,134.27,137.55,138.1,140.23,140.34,140.6,141.5,141.5,140.97
BULUKUMBA,112.85,113.18,114.24,114.46,115.38,115.44,115.29,115.03,115.73,116.15,117.04,118.52,111.54,111.87,113.18,113.35,114.44,114.52,114.31,113.86,114.7,115.19,116.3,118.13,117.37,117.46,117.39,117.85,117.85,117.84,117.76,117.92,118.05,118.26,118.26,118.5,-,-,-,-,-,-,-,-,-,-,-,-,118.14,118.65,118.84,119.22,119.66,119.66,119.85,120.49,120.64,120.81,120.81,120.94
WATAMPONE,117.03,116.71,118.42,118.94,119.83,119.65,119.72,119.32,119.89,120.23,120.99,122.63,116.74,116.02,117.94,118.62,119.65,119.42,119.39,118.87,119.56,119.98,120.7,122.64,112.61,112.68,112.75,112.75,112.75,112.79,112.79,112.79,112.75,112.95,112.96,113.89,-,-,-,-,-,-,-,-,-,-,-,-,120.48,122.02,123.36,123.36,123.91,123.91,124.5,124.52,124.69,124.69,126.04,126.4
KOTA MAKASSAR,123.35,122.56,125.24,124.92,125.06,124.98,124.69,124.02,123.39,124.76,125.21,127.46,123.44,122.1,125.23,124.78,124.9,124.7,124.25,123.06,122.26,123.88,124.36,127.06,121.27,121.74,121.9,122.35,122.32,123.01,123.14,123.58,123.59,124.02,124.07,124.41,-,-,-,-,-,-,-,-,-,-,-,-,124.48,127.3,128.48,128.53,128.94,129.2,129.88,132.68,132.86,132.95,133.54,133.64
KOTA PARE-PARE,119.61,118.17,120.84,121.12,121.91,121.81,121.25,120.84,121.28,122.21,122.4,123.97,119.18,117.23,120.5,121.02,122.07,121.83,120.82,120.06,120.65,121.93,122.01,124.07,112.82,112.96,112.82,111.56,111.4,112.24,112.63,113.75,112.44,111.87,112.56,112.4,-,-,-,-,-,-,-,-,-,-,-,-,128.04,128.44,129.77,129.77,129.77,129.77,131.23,131.73,132.69,132.69,133.09,133.09
KOTA PALOPO,122.52,122.29,125.03,125.88,126.86,126.21,126.61,125.78,124.9,125.37,125.32,126.36,124.28,123.78,127.02,127.92,129.12,128.33,128.46,127.4,126.32,126.82,126.68,127.93,105.03,105.03,105.07,104.8,104.8,104.64,105.11,104.89,104.92,105,105.94,105.9,-,-,-,-,-,-,-,-,-,-,-,-,120.13,121.9,122.49,123.6,123.6,123.6,126.09,126.76,126.86,127.35,127.35,127.41
KOTA KENDARI,119.51,118,119.05,119.88,122.85,122.78,123.44,122.79,124.1,124.56,124.07,123.86,118.56,116.51,117.64,118.67,122.24,122.12,122.87,122.02,122.5,122.99,122.36,121.95,115.66,115.59,116.08,116.04,116.01,116.1,116.58,116.6,116.32,116.31,116.1,117.31,-,-,-,-,-,-,-,-,-,-,-,-,129.2,130.73,131.51,131.51,132.16,132.35,132.57,132.86,141.37,142.05,142.35,142.62
KOTA BUA-BAU,111.95,111.34,111.18,111.38,114.99,114.48,115.36,116.24,117.35,115.96,115.11,118.99,108.18,107.44,107.23,107.47,111.83,111.21,111.86,112.92,114.26,112.58,111.55,116.24,102.82,102.82,102.73,102.73,102.73,102.73,104.36,104.36,104.36,104.36,104.36,104.36,-,-,-,-,-,-,-,-,-,-,-,-,144.41,144.41,144.59,144.59,144.59,144.59,146.76,146.84,146.84,146.84,146.84,146.84
KOTA GORONTALO,117.49,116.43,116.95,116.07,116.37,118.18,118.02,117.18,115.63,119.14,122.48,126.72,115.6,114.06,114.24,113.06,113.35,115.33,115.12,114.06,111.99,116.16,120.36,125.48,107.77,108.22,108.97,108.97,108.97,109.08,109.08,109.08,109.36,109.22,109.44,109.73,-,-,-,-,-,-,-,-,-,-,-,-,135.62,136.54,139.06,139.44,139.98,141.86,141.86,141.86,142.37,144.18,144.18,145.54
MAMUJU,120.1,119.97,119.71,118.6,118.58,120.55,120.13,120.75,120.62,121.35,120.42,120.65,118.9,118.7,118.21,116.66,116.52,118.74,118.12,118.37,118.19,119.07,117.86,118.2,108.75,109.04,110.53,110.18,110.19,109.83,110.51,110.69,110.75,111.3,111.49,110.86,-,-,-,-,-,-,-,-,-,-,-,-,131.33,131.39,131.62,132.59,133.2,134.82,134.99,137.82,137.83,137.88,137.98,137.98
KOTA AMBON,115.45,114.79,114.65,114.69,118.22,120.26,118.78,117.57,119.3,119.55,120.35,121.45,111.39,109.96,109.32,109.09,113.17,115.73,113.88,112.23,114.37,114.58,115.35,116.61,107.76,108.82,109.77,109.74,110.48,109.7,109.28,109.34,109.45,109.43,110.03,109.82,132.82,129.97,129.97,128.53,130.8,132.79,133.88,134.49,125.38,126.19,126.19,122.92,143.57,146.71,149.04,150.77,152.48,152.84,152.97,153.77,154.16,154.75,155.81,156.82
KOTA TUAL,120.45,121.26,121.11,121.44,123.14,124.78,122.79,123.23,124.41,120.64,118.53,121.4,119.64,119.59,119.24,119.63,121.59,123.52,120.97,121.13,122.36,117.74,115.11,118.58,110.95,111.37,112.34,112.55,113.28,113.15,113.71,113.48,113.7,113.75,114.48,114.24,120.66,120.66,120.66,120.66,120.66,120.66,120.66,120.66,120.66,120.66,120.66,120.66,133.49,141.69,142.32,142.32,142.53,142.94,143.88,147.06,148.49,149.17,149.42,149.48
KOTA TERNATE,123.98,129.57,123.83,125.88,127.51,126.84,125.58,126.81,125.79,124.89,123.55,128.95,123.73,130.59,122.96,125.5,127.31,126.43,124.68,126.24,124.96,123.66,121.75,128.52,116.43,116.37,116.64,116.6,117.78,117.9,118,117.96,117.79,118.44,119.59,119.92,-,-,-,-,-,-,-,-,-,-,-,-,130.09,131.2,133.44,133.74,134.57,134.72,135.62,135.62,135.62,136.33,136.94,137.04
MANOKWARI,119.82,117.09,114.48,118.27,120.72,121.37,123.75,126.12,121.54,120.55,118.3,120.78,117.44,113.96,109.5,113.99,116.89,117.27,119.94,122.76,117.07,115.82,112.86,115.62,119.55,119.67,119.95,120.58,119.96,121.75,123.05,123.12,123.2,123.26,123.43,123.31,-,-,-,-,-,-,-,-,-,-,-,-,137.86,138.63,147.8,148.67,149.92,151.83,152.8,153.48,153.87,153.95,155.32,157.61
KOTA SORONG,113.36,113.1,115.6,115.35,117.43,118.95,118.45,117.98,117.37,118.57,116.37,116.24,111.63,110.91,113.33,112.98,115.52,117.26,116.54,115.97,115.22,116.48,113.56,113.46,104.21,103.55,104.42,104.67,104.64,105.91,106.13,106.26,106.31,107.08,106.8,106.09,108.07,108.07,109,109,108.07,109,107.52,106.6,106.6,106.6,106.6,103.38,133.01,136.59,140.94,141.01,141.1,141.1,141.79,141.79,141.79,142.8,144.86,144.95
MERAUKE,117.5,116.86,119.35,122.72,126.31,125.13,124.28,123.51,120.79,121.26,121.31,123.83,115.57,114.52,117.39,121.67,126.08,122.99,121.93,120.59,117.02,117.3,117.2,120.5,113.79,113.79,113.79,114.01,114.07,114.89,111.45,111.45,111.45,112.84,114.07,114.07,110.11,110.11,110.11,110.11,110.11,125.29,125.29,143.42,143.42,143.42,143.42,143.42,132.7,133.94,136.36,136.95,138.67,147.1,149.78,151.47,151.47,152.31,152.31,152.31
TIMIKA,120.53,120.59,120.84,124.01,126.09,126.77,128.42,129.65,127.2,126.86,127.25,127.76,122.99,123.07,122.68,126.36,128.83,129.44,131.38,132.83,129.76,129.38,129.78,130.31,78.88,78.88,76.97,77.08,77.16,76.66,75.61,75.7,75.7,75.07,75.09,75.52,109.65,109.65,109.65,109.65,109.65,111.07,111.07,111.07,111.07,111.07,111.07,111.07,135.56,135.56,144.12,145.3,145.66,147.97,149.4,149.69,150.76,151.17,151.82,152.18
KOTA JAYAPURA,111.22,109.29,109.77,111.62,113.02,113.79,112.47,112.26,111.87,111.74,112.15,113.46,110.55,107.96,108.63,110.49,112.13,112.7,110.93,110.46,109.87,109.65,110.2,111.81,106.26,106.99,105.87,106.16,106.74,108.01,109.17,111.17,111.71,111.12,110.35,110.16,104.3,104.3,104.3,106.89,106.89,106.89,106.89,106.89,106.89,105.5,105.5,104.95,122.97,124.5,124.72,127.97,128.05,130.35,130.67,130.75,131.29,132.63,132.84,132.93
INDONESIA,119.19,119.76,120.18,120.59,121.17,121.64,121.91,121.61,122.03,122.27,123.78,125.1,118.02,118.35,118.69,119.05,119.61,120.1,120.34,119.86,120.28,120.51,122.3,123.82,113.12,113.44,113.54,113.62,113.89,114.1,114.27,114.57,114.85,115.06,115.4,115.6,109.8,109.78,110.32,110.49,110.82,111.1,111.15,111.52,111.21,111.08,111.08,110.96,133.34,135.88,137.15,138.21,139.28,139.84,140.36,140.99,141.46,141.84,142.2,142.99
